workerid,proliferate.condition,block,content,question_type,response,rt,short_trigger,slide_number_in_experiment,trigger,trigger_class,catch_trials,subject_information.age,subject_information.american,subject_information.comments,subject_information.gender,subject_information.language,system.Browser,system.OS,system.screenH,system.screenW,time_in_minutes,error
1104,default,block2,mia,projective,0.49,9022,suggest,57,suggest,C,[],31,Yes,,Female,English,Chrome,Windows,864,1536,20.7102,
1105,default,block1,jayden,ai,0,30931,admit,5,admit,C,[],26,Yes,,Female,english,Chrome,Windows,1440,2560,7.856133333333333,
1105,default,block1,grace,ai,0,15099,think,6,think,C,[],26,Yes,,Female,english,Chrome,Windows,1440,2560,7.856133333333333,
1105,default,block1,charley,ai,0,7010,discover,7,discover,C,[],26,Yes,,Female,english,Chrome,Windows,1440,2560,7.856133333333333,
1105,default,block1,olivia,ai,0,7595,say,8,say,C,[],26,Yes,,Female,english,Chrome,Windows,1440,2560,7.856133333333333,
1105,default,block1,josh,ai,0,4051,confirm,9,confirm,C,[],26,Yes,,Female,english,Chrome,Windows,1440,2560,7.856133333333333,
1105,default,block1,zoe,ai,0.01,7470,suggest,10,suggest,C,[],26,Yes,,Female,english,Chrome,Windows,1440,2560,7.856133333333333,
1105,default,block1,jon,ai,0.01,11466,demonstrate,11,demonstrate,C,[],26,Yes,,Female,english,Chrome,Windows,1440,2560,7.856133333333333,
1105,default,block1,emma,ai,0.01,5029,confess,12,confess,C,[],26,Yes,,Female,english,Chrome,Windows,1440,2560,7.856133333333333,
1105,default,block1,pizza,ai,0,6674,MC,13,MC,MC,[],26,Yes,,Female,english,Chrome,Windows,1440,2560,7.856133333333333,
1105,default,block1,hat,ai,0,4431,MC,14,MC,MC,[],26,Yes,,Female,english,Chrome,Windows,1440,2560,7.856133333333333,
1105,default,block1,ballet,ai,0.01,6369,MC,15,MC,MC,[],26,Yes,,Female,english,Chrome,Windows,1440,2560,7.856133333333333,
1105,default,block1,julian,ai,0.02,3566,know,16,know,C,[],26,Yes,,Female,english,Chrome,Windows,1440,2560,7.856133333333333,
1105,default,block1,garage,ai,0.84,15194,MC,17,MC,MC,[],26,Yes,,Female,english,Chrome,Windows,1440,2560,7.856133333333333,
1105,default,block1,tony,ai,0.01,7582,inform,18,inform,C,[],26,Yes,,Female,english,Chrome,Windows,1440,2560,7.856133333333333,
1105,default,block1,owen,ai,0,9035,be_right,19,be_right,C,[],26,Yes,,Female,english,Chrome,Windows,1440,2560,7.856133333333333,
1105,default,block1,frank,ai,0.02,5119,acknowledge,20,acknowledge,C,[],26,Yes,,Female,english,Chrome,Windows,1440,2560,7.856133333333333,
1105,default,block1,sophia,ai,0.02,4106,see,21,see,C,[],26,Yes,,Female,english,Chrome,Windows,1440,2560,7.856133333333333,
1105,default,block1,josie,ai,0,3994,establish,22,establish,C,[],26,Yes,,Female,english,Chrome,Windows,1440,2560,7.856133333333333,
1105,default,block1,isabella,ai,0,7638,pretend,23,pretend,C,[],26,Yes,,Female,english,Chrome,Windows,1440,2560,7.856133333333333,
1105,default,block1,kids,ai,0.1,9092,MC,24,MC,MC,[],26,Yes,,Female,english,Chrome,Windows,1440,2560,7.856133333333333,
1105,default,block1,mia,ai,0.03,4626,announce,25,announce,C,[],26,Yes,,Female,english,Chrome,Windows,1440,2560,7.856133333333333,
1105,default,block1,emily,ai,0.71,13747,be_annoyed,26,be_annoyed,C,[],26,Yes,,Female,english,Chrome,Windows,1440,2560,7.856133333333333,
1105,default,block1,muffins,ai,0.97,7248,MC,27,MC,MC,[],26,Yes,,Female,english,Chrome,Windows,1440,2560,7.856133333333333,
1105,default,block1,jackson,ai,0,8540,hear,28,hear,C,[],26,Yes,,Female,english,Chrome,Windows,1440,2560,7.856133333333333,
1105,default,block1,danny,ai,0.82,10326,prove,29,prove,C,[],26,Yes,,Female,english,Chrome,Windows,1440,2560,7.856133333333333,
1105,default,block1,mary,ai,0.49,7967,reveal,30,reveal,C,[],26,Yes,,Female,english,Chrome,Windows,1440,2560,7.856133333333333,
1105,default,block2,kids,projective,0.98,12343,MC,32,MC,MC,[],26,Yes,,Female,english,Chrome,Windows,1440,2560,7.856133333333333,
1105,default,block2,zoe,projective,0.02,6851,suggest,33,suggest,C,[],26,Yes,,Female,english,Chrome,Windows,1440,2560,7.856133333333333,
1105,default,block2,ballet,projective,1,7471,MC,34,MC,MC,[],26,Yes,,Female,english,Chrome,Windows,1440,2560,7.856133333333333,
1105,default,block2,jayden,projective,0.02,7417,admit,35,admit,C,[],26,Yes,,Female,english,Chrome,Windows,1440,2560,7.856133333333333,
1105,default,block2,owen,projective,0,19669,be_right,36,be_right,C,[],26,Yes,,Female,english,Chrome,Windows,1440,2560,7.856133333333333,
1105,default,block2,isabella,projective,0.84,9461,pretend,37,pretend,C,[],26,Yes,,Female,english,Chrome,Windows,1440,2560,7.856133333333333,
1105,default,block2,julian,projective,0.62,6323,know,38,know,C,[],26,Yes,,Female,english,Chrome,Windows,1440,2560,7.856133333333333,
1105,default,block2,mia,projective,0.56,6841,announce,39,announce,C,[],26,Yes,,Female,english,Chrome,Windows,1440,2560,7.856133333333333,
1105,default,block2,mary,projective,0.56,4108,reveal,40,reveal,C,[],26,Yes,,Female,english,Chrome,Windows,1440,2560,7.856133333333333,
1105,default,block2,danny,projective,0.55,4872,prove,41,prove,C,[],26,Yes,,Female,english,Chrome,Windows,1440,2560,7.856133333333333,
1105,default,block2,charley,projective,0.8,6919,discover,42,discover,C,[],26,Yes,,Female,english,Chrome,Windows,1440,2560,7.856133333333333,
1105,default,block2,jackson,projective,0.68,5096,hear,43,hear,C,[],26,Yes,,Female,english,Chrome,Windows,1440,2560,7.856133333333333,
1105,default,block2,josh,projective,0.7,4087,confirm,44,confirm,C,[],26,Yes,,Female,english,Chrome,Windows,1440,2560,7.856133333333333,
1105,default,block2,pizza,projective,1,5006,MC,45,MC,MC,[],26,Yes,,Female,english,Chrome,Windows,1440,2560,7.856133333333333,
1105,default,block2,emily,projective,1,6332,be_annoyed,46,be_annoyed,C,[],26,Yes,,Female,english,Chrome,Windows,1440,2560,7.856133333333333,
1105,default,block2,muffins,projective,1,4525,MC,47,MC,MC,[],26,Yes,,Female,english,Chrome,Windows,1440,2560,7.856133333333333,
1105,default,block2,frank,projective,1,4758,acknowledge,48,acknowledge,C,[],26,Yes,,Female,english,Chrome,Windows,1440,2560,7.856133333333333,
1105,default,block2,emma,projective,0.74,7870,confess,49,confess,C,[],26,Yes,,Female,english,Chrome,Windows,1440,2560,7.856133333333333,
1105,default,block2,hat,projective,0.98,3462,MC,50,MC,MC,[],26,Yes,,Female,english,Chrome,Windows,1440,2560,7.856133333333333,
1105,default,block2,sophia,projective,1,3916,see,51,see,C,[],26,Yes,,Female,english,Chrome,Windows,1440,2560,7.856133333333333,
1105,default,block2,olivia,projective,0.74,3781,say,52,say,C,[],26,Yes,,Female,english,Chrome,Windows,1440,2560,7.856133333333333,
1105,default,block2,jon,projective,0.71,4938,demonstrate,53,demonstrate,C,[],26,Yes,,Female,english,Chrome,Windows,1440,2560,7.856133333333333,
1105,default,block2,tony,projective,0.81,5109,inform,54,inform,C,[],26,Yes,,Female,english,Chrome,Windows,1440,2560,7.856133333333333,
1105,default,block2,grace,projective,0.63,5121,think,55,think,C,[],26,Yes,,Female,english,Chrome,Windows,1440,2560,7.856133333333333,
1105,default,block2,garage,projective,1,4017,MC,56,MC,MC,[],26,Yes,,Female,english,Chrome,Windows,1440,2560,7.856133333333333,
1105,default,block2,josie,projective,0.68,10498,establish,57,establish,C,[],26,Yes,,Female,english,Chrome,Windows,1440,2560,7.856133333333333,
1107,default,block1,emily,projective,0.82,1615,announce,5,announce,C,[],50,Yes,well,Male,einglish,Firefox,Windows,900,1600,5.767066666666667,
1107,default,block1,pizza,projective,0.8,1272,MC,6,MC,MC,[],50,Yes,well,Male,einglish,Firefox,Windows,900,1600,5.767066666666667,
1107,default,block1,jon,projective,0.07,1591,inform,7,inform,C,[],50,Yes,well,Male,einglish,Firefox,Windows,900,1600,5.767066666666667,
1107,default,block1,frank,projective,0.83,1208,prove,8,prove,C,[],50,Yes,well,Male,einglish,Firefox,Windows,900,1600,5.767066666666667,
1107,default,block1,mary,projective,0.79,1184,demonstrate,9,demonstrate,C,[],50,Yes,well,Male,einglish,Firefox,Windows,900,1600,5.767066666666667,
1107,default,block1,josie,projective,0.82,1159,suggest,10,suggest,C,[],50,Yes,well,Male,einglish,Firefox,Windows,900,1600,5.767066666666667,
1107,default,block1,zoe,projective,0.1,1632,confess,11,confess,C,[],50,Yes,well,Male,einglish,Firefox,Windows,900,1600,5.767066666666667,
1107,default,block1,kids,projective,0.87,1448,MC,12,MC,MC,[],50,Yes,well,Male,einglish,Firefox,Windows,900,1600,5.767066666666667,
1107,default,block1,ballet,projective,0.81,1080,MC,13,MC,MC,[],50,Yes,well,Male,einglish,Firefox,Windows,900,1600,5.767066666666667,
1107,default,block1,sophia,projective,0.83,1056,be_annoyed,14,be_annoyed,C,[],50,Yes,well,Male,einglish,Firefox,Windows,900,1600,5.767066666666667,
1107,default,block1,jackson,projective,0.8,1192,hear,15,hear,C,[],50,Yes,well,Male,einglish,Firefox,Windows,900,1600,5.767066666666667,
1107,default,block1,danny,projective,0.14,1104,establish,16,establish,C,[],50,Yes,well,Male,einglish,Firefox,Windows,900,1600,5.767066666666667,
1107,default,block1,emma,projective,0.88,1608,confirm,17,confirm,C,[],50,Yes,well,Male,einglish,Firefox,Windows,900,1600,5.767066666666667,
1107,default,block1,julian,projective,0.85,3040,admit,18,admit,C,[],50,Yes,well,Male,einglish,Firefox,Windows,900,1600,5.767066666666667,
1107,default,block1,muffins,projective,0.89,3511,MC,19,MC,MC,[],50,Yes,well,Male,einglish,Firefox,Windows,900,1600,5.767066666666667,
1107,default,block1,olivia,projective,0.85,1143,pretend,20,pretend,C,[],50,Yes,well,Male,einglish,Firefox,Windows,900,1600,5.767066666666667,
1107,default,block1,mia,projective,0.85,1048,see,21,see,C,[],50,Yes,well,Male,einglish,Firefox,Windows,900,1600,5.767066666666667,
1107,default,block1,josh,projective,0.07,1288,think,22,think,C,[],50,Yes,well,Male,einglish,Firefox,Windows,900,1600,5.767066666666667,
1107,default,block1,garage,projective,0.86,1368,MC,23,MC,MC,[],50,Yes,well,Male,einglish,Firefox,Windows,900,1600,5.767066666666667,
1107,default,block1,jayden,projective,0.82,1072,acknowledge,24,acknowledge,C,[],50,Yes,well,Male,einglish,Firefox,Windows,900,1600,5.767066666666667,
1107,default,block1,hat,projective,0.13,1208,MC,25,MC,MC,[],50,Yes,well,Male,einglish,Firefox,Windows,900,1600,5.767066666666667,
1107,default,block1,owen,projective,0.84,1960,reveal,26,reveal,C,[],50,Yes,well,Male,einglish,Firefox,Windows,900,1600,5.767066666666667,
1107,default,block1,charley,projective,0.83,1000,know,27,know,C,[],50,Yes,well,Male,einglish,Firefox,Windows,900,1600,5.767066666666667,
1107,default,block1,grace,projective,0.81,1120,discover,28,discover,C,[],50,Yes,well,Male,einglish,Firefox,Windows,900,1600,5.767066666666667,
1107,default,block1,tony,projective,0.16,1104,say,29,say,C,[],50,Yes,well,Male,einglish,Firefox,Windows,900,1600,5.767066666666667,
1107,default,block1,isabella,projective,0.14,1511,be_right,30,be_right,C,[],50,Yes,well,Male,einglish,Firefox,Windows,900,1600,5.767066666666667,
1107,default,block2,charley,ai,0.84,2207,know,32,know,C,[],50,Yes,well,Male,einglish,Firefox,Windows,900,1600,5.767066666666667,
1107,default,block2,jayden,ai,0.88,2416,acknowledge,33,acknowledge,C,[],50,Yes,well,Male,einglish,Firefox,Windows,900,1600,5.767066666666667,
1107,default,block2,mary,ai,0.23,3040,demonstrate,34,demonstrate,C,[],50,Yes,well,Male,einglish,Firefox,Windows,900,1600,5.767066666666667,
1107,default,block2,josie,ai,0.73,1975,suggest,35,suggest,C,[],50,Yes,well,Male,einglish,Firefox,Windows,900,1600,5.767066666666667,
1107,default,block2,mia,ai,0.29,1176,see,36,see,C,[],50,Yes,well,Male,einglish,Firefox,Windows,900,1600,5.767066666666667,
1107,default,block2,grace,ai,0.74,1520,discover,37,discover,C,[],50,Yes,well,Male,einglish,Firefox,Windows,900,1600,5.767066666666667,
1107,default,block2,emma,ai,0.84,13440,confirm,38,confirm,C,[],50,Yes,well,Male,einglish,Firefox,Windows,900,1600,5.767066666666667,
1107,default,block2,pizza,ai,0.1,2464,MC,39,MC,MC,[],50,Yes,well,Male,einglish,Firefox,Windows,900,1600,5.767066666666667,
1107,default,block2,olivia,ai,0.89,1616,pretend,40,pretend,C,[],50,Yes,well,Male,einglish,Firefox,Windows,900,1600,5.767066666666667,
1107,default,block2,sophia,ai,0.72,2064,be_annoyed,41,be_annoyed,C,[],50,Yes,well,Male,einglish,Firefox,Windows,900,1600,5.767066666666667,
1107,default,block2,jackson,ai,0.21,2601,hear,42,hear,C,[],50,Yes,well,Male,einglish,Firefox,Windows,900,1600,5.767066666666667,
1107,default,block2,garage,ai,0.31,1863,MC,43,MC,MC,[],50,Yes,well,Male,einglish,Firefox,Windows,900,1600,5.767066666666667,
1107,default,block2,isabella,ai,0.85,2224,be_right,44,be_right,C,[],50,Yes,well,Male,einglish,Firefox,Windows,900,1600,5.767066666666667,
1107,default,block2,owen,ai,0.35,1576,reveal,45,reveal,C,[],50,Yes,well,Male,einglish,Firefox,Windows,900,1600,5.767066666666667,
1107,default,block2,kids,ai,0.85,4984,MC,46,MC,MC,[],50,Yes,well,Male,einglish,Firefox,Windows,900,1600,5.767066666666667,
1107,default,block2,jon,ai,0.13,2511,inform,47,inform,C,[],50,Yes,well,Male,einglish,Firefox,Windows,900,1600,5.767066666666667,
1107,default,block2,danny,ai,0.77,2048,establish,48,establish,C,[],50,Yes,well,Male,einglish,Firefox,Windows,900,1600,5.767066666666667,
1107,default,block2,julian,ai,0.81,1680,admit,49,admit,C,[],50,Yes,well,Male,einglish,Firefox,Windows,900,1600,5.767066666666667,
1107,default,block2,zoe,ai,0.8,2479,confess,50,confess,C,[],50,Yes,well,Male,einglish,Firefox,Windows,900,1600,5.767066666666667,
1107,default,block2,muffins,ai,0.14,1849,MC,51,MC,MC,[],50,Yes,well,Male,einglish,Firefox,Windows,900,1600,5.767066666666667,
1107,default,block2,emily,ai,0.83,2144,announce,52,announce,C,[],50,Yes,well,Male,einglish,Firefox,Windows,900,1600,5.767066666666667,
1107,default,block2,tony,ai,0.84,4664,say,53,say,C,[],50,Yes,well,Male,einglish,Firefox,Windows,900,1600,5.767066666666667,
1107,default,block2,ballet,ai,0.16,2184,MC,54,MC,MC,[],50,Yes,well,Male,einglish,Firefox,Windows,900,1600,5.767066666666667,
1107,default,block2,hat,ai,0.81,2808,MC,55,MC,MC,[],50,Yes,well,Male,einglish,Firefox,Windows,900,1600,5.767066666666667,
1107,default,block2,frank,ai,0.8,2751,prove,56,prove,C,[],50,Yes,well,Male,einglish,Firefox,Windows,900,1600,5.767066666666667,
1107,default,block2,josh,ai,0.85,64369,think,57,think,C,[],50,Yes,well,Male,einglish,Firefox,Windows,900,1600,5.767066666666667,
1101,default,block1,emma,ai,0.73,27122,see,5,see,C,[],48,Yes,"Thank you for giving me the survey. I am very pleased to work with you.
",Male,English,Firefox,Windows,768,1366,36.86161666666667,
1101,default,block1,josie,ai,0.26,10061,discover,6,discover,C,[],48,Yes,"Thank you for giving me the survey. I am very pleased to work with you.
",Male,English,Firefox,Windows,768,1366,36.86161666666667,
1101,default,block1,muffins,ai,0.18,120871,MC,7,MC,MC,[],48,Yes,"Thank you for giving me the survey. I am very pleased to work with you.
",Male,English,Firefox,Windows,768,1366,36.86161666666667,
1101,default,block1,frank,ai,0.2,80854,demonstrate,8,demonstrate,C,[],48,Yes,"Thank you for giving me the survey. I am very pleased to work with you.
",Male,English,Firefox,Windows,768,1366,36.86161666666667,
1101,default,block1,hat,ai,0.74,8950,MC,9,MC,MC,[],48,Yes,"Thank you for giving me the survey. I am very pleased to work with you.
",Male,English,Firefox,Windows,768,1366,36.86161666666667,
1101,default,block1,jayden,ai,0.85,6260,say,10,say,C,[],48,Yes,"Thank you for giving me the survey. I am very pleased to work with you.
",Male,English,Firefox,Windows,768,1366,36.86161666666667,
1101,default,block1,josh,ai,0.81,26232,confirm,11,confirm,C,[],48,Yes,"Thank you for giving me the survey. I am very pleased to work with you.
",Male,English,Firefox,Windows,768,1366,36.86161666666667,
1101,default,block1,mia,ai,0.18,9545,acknowledge,12,acknowledge,C,[],48,Yes,"Thank you for giving me the survey. I am very pleased to work with you.
",Male,English,Firefox,Windows,768,1366,36.86161666666667,
1101,default,block1,pizza,ai,0.2,11325,MC,13,MC,MC,[],48,Yes,"Thank you for giving me the survey. I am very pleased to work with you.
",Male,English,Firefox,Windows,768,1366,36.86161666666667,
1101,default,block1,emily,ai,0.14,10101,be_right,14,be_right,C,[],48,Yes,"Thank you for giving me the survey. I am very pleased to work with you.
",Male,English,Firefox,Windows,768,1366,36.86161666666667,
1101,default,block1,grace,ai,0.15,103697,reveal,15,reveal,C,[],48,Yes,"Thank you for giving me the survey. I am very pleased to work with you.
",Male,English,Firefox,Windows,768,1366,36.86161666666667,
1101,default,block1,tony,ai,0.2,64876,confess,16,confess,C,[],48,Yes,"Thank you for giving me the survey. I am very pleased to work with you.
",Male,English,Firefox,Windows,768,1366,36.86161666666667,
1101,default,block1,mary,ai,0.13,59292,pretend,17,pretend,C,[],48,Yes,"Thank you for giving me the survey. I am very pleased to work with you.
",Male,English,Firefox,Windows,768,1366,36.86161666666667,
1101,default,block1,charley,ai,0.17,5539,hear,18,hear,C,[],48,Yes,"Thank you for giving me the survey. I am very pleased to work with you.
",Male,English,Firefox,Windows,768,1366,36.86161666666667,
1101,default,block1,olivia,ai,0.14,6744,suggest,19,suggest,C,[],48,Yes,"Thank you for giving me the survey. I am very pleased to work with you.
",Male,English,Firefox,Windows,768,1366,36.86161666666667,
1101,default,block1,zoe,ai,0.13,8995,announce,20,announce,C,[],48,Yes,"Thank you for giving me the survey. I am very pleased to work with you.
",Male,English,Firefox,Windows,768,1366,36.86161666666667,
1101,default,block1,sophia,ai,0.22,8826,establish,21,establish,C,[],48,Yes,"Thank you for giving me the survey. I am very pleased to work with you.
",Male,English,Firefox,Windows,768,1366,36.86161666666667,
1101,default,block1,isabella,ai,0.22,3604,admit,22,admit,C,[],48,Yes,"Thank you for giving me the survey. I am very pleased to work with you.
",Male,English,Firefox,Windows,768,1366,36.86161666666667,
1101,default,block1,ballet,ai,0.17,4695,MC,23,MC,MC,[],48,Yes,"Thank you for giving me the survey. I am very pleased to work with you.
",Male,English,Firefox,Windows,768,1366,36.86161666666667,
1101,default,block1,kids,ai,0.3,10540,MC,24,MC,MC,[],48,Yes,"Thank you for giving me the survey. I am very pleased to work with you.
",Male,English,Firefox,Windows,768,1366,36.86161666666667,
1101,default,block1,julian,ai,0.25,6820,be_annoyed,25,be_annoyed,C,[],48,Yes,"Thank you for giving me the survey. I am very pleased to work with you.
",Male,English,Firefox,Windows,768,1366,36.86161666666667,
1101,default,block1,garage,ai,0.26,8105,MC,26,MC,MC,[],48,Yes,"Thank you for giving me the survey. I am very pleased to work with you.
",Male,English,Firefox,Windows,768,1366,36.86161666666667,
1101,default,block1,jackson,ai,0.74,6642,think,27,think,C,[],48,Yes,"Thank you for giving me the survey. I am very pleased to work with you.
",Male,English,Firefox,Windows,768,1366,36.86161666666667,
1101,default,block1,jon,ai,0.8,4216,prove,28,prove,C,[],48,Yes,"Thank you for giving me the survey. I am very pleased to work with you.
",Male,English,Firefox,Windows,768,1366,36.86161666666667,
1101,default,block1,owen,ai,0.64,3274,know,29,know,C,[],48,Yes,"Thank you for giving me the survey. I am very pleased to work with you.
",Male,English,Firefox,Windows,768,1366,36.86161666666667,
1101,default,block1,danny,ai,0.77,3062,inform,30,inform,C,[],48,Yes,"Thank you for giving me the survey. I am very pleased to work with you.
",Male,English,Firefox,Windows,768,1366,36.86161666666667,
1101,default,block2,julian,projective,0.77,15802,be_annoyed,32,be_annoyed,C,[],48,Yes,"Thank you for giving me the survey. I am very pleased to work with you.
",Male,English,Firefox,Windows,768,1366,36.86161666666667,
1101,default,block2,jon,projective,0.16,8222,prove,33,prove,C,[],48,Yes,"Thank you for giving me the survey. I am very pleased to work with you.
",Male,English,Firefox,Windows,768,1366,36.86161666666667,
1101,default,block2,josh,projective,0.17,12866,confirm,34,confirm,C,[],48,Yes,"Thank you for giving me the survey. I am very pleased to work with you.
",Male,English,Firefox,Windows,768,1366,36.86161666666667,
1101,default,block2,olivia,projective,0.21,4642,suggest,35,suggest,C,[],48,Yes,"Thank you for giving me the survey. I am very pleased to work with you.
",Male,English,Firefox,Windows,768,1366,36.86161666666667,
