workerid,proliferate.condition.x,block,content,question_type,response,rt,short_trigger,slide_number_in_experiment,trigger,trigger_class,error.x,proliferate.condition.y,age,american,comments,gender,language,error.y,trial
1076,default,block2,jackson,ai,0.95,5336,prove,56,prove,C,NA,default,19,Yes,NA,Female,English,NA,51
1076,default,block2,mary,ai,0.04,5639,be_right,57,be_right,C,NA,default,19,Yes,NA,Female,English,NA,52
1077,default,block1,josie,ai,0.01,65898,inform,5,inform,C,NA,default,39,Yes,The study is really interesting,Male,English,NA,1
1077,default,block1,charley,ai,0.02,123811,demonstrate,6,demonstrate,C,NA,default,39,Yes,The study is really interesting,Male,English,NA,2
1077,default,block1,isabella,ai,0.02,51095,know,7,know,C,NA,default,39,Yes,The study is really interesting,Male,English,NA,3
1077,default,block1,tony,ai,0.01,18138,discover,8,discover,C,NA,default,39,Yes,The study is really interesting,Male,English,NA,4
1077,default,block1,josh,ai,0.01,66840,confirm,9,confirm,C,NA,default,39,Yes,The study is really interesting,Male,English,NA,5
1077,default,block1,mia,ai,0.03,35308,be_annoyed,10,be_annoyed,C,NA,default,39,Yes,The study is really interesting,Male,English,NA,6
1077,default,block1,emily,ai,0.01,25541,suggest,11,suggest,C,NA,default,39,Yes,The study is really interesting,Male,English,NA,7
1077,default,block1,owen,ai,0.02,17534,announce,12,announce,C,NA,default,39,Yes,The study is really interesting,Male,English,NA,8
1077,default,block1,jon,ai,0.96,50088,pretend,13,pretend,C,NA,default,39,Yes,The study is really interesting,Male,English,NA,9
1077,default,block1,danny,ai,0.03,13904,prove,14,prove,C,NA,default,39,Yes,The study is really interesting,Male,English,NA,10
1077,default,block1,zoe,ai,0.02,21650,think,15,think,C,NA,default,39,Yes,The study is really interesting,Male,English,NA,11
1077,default,block1,garage,ai,0.01,40978,MC,16,MC,MC,NA,default,39,Yes,The study is really interesting,Male,English,NA,12
1077,default,block1,frank,ai,0.02,11548,admit,17,admit,C,NA,default,39,Yes,The study is really interesting,Male,English,NA,13
1077,default,block1,sophia,ai,0.02,9445,confess,18,confess,C,NA,default,39,Yes,The study is really interesting,Male,English,NA,14
1077,default,block1,jayden,ai,0.01,10122,say,19,say,C,NA,default,39,Yes,The study is really interesting,Male,English,NA,15
1077,default,block1,mary,ai,0.05,11249,see,20,see,C,NA,default,39,Yes,The study is really interesting,Male,English,NA,16
1077,default,block1,grace,ai,0.02,12571,establish,21,establish,C,NA,default,39,Yes,The study is really interesting,Male,English,NA,17
1077,default,block1,jackson,ai,0.02,12953,be_right,22,be_right,C,NA,default,39,Yes,The study is really interesting,Male,English,NA,18
1077,default,block1,emma,ai,0.01,12482,reveal,23,reveal,C,NA,default,39,Yes,The study is really interesting,Male,English,NA,19
1077,default,block1,hat,ai,0.01,25259,MC,24,MC,MC,NA,default,39,Yes,The study is really interesting,Male,English,NA,20
1077,default,block1,julian,ai,0.03,34127,hear,25,hear,C,NA,default,39,Yes,The study is really interesting,Male,English,NA,21
1077,default,block1,ballet,ai,0.97,117185,MC,26,MC,MC,NA,default,39,Yes,The study is really interesting,Male,English,NA,22
1077,default,block1,kids,ai,0.03,27992,MC,27,MC,MC,NA,default,39,Yes,The study is really interesting,Male,English,NA,23
1077,default,block1,olivia,ai,0.99,14078,acknowledge,28,acknowledge,C,NA,default,39,Yes,The study is really interesting,Male,English,NA,24
1077,default,block1,pizza,ai,0.97,32441,MC,29,MC,MC,NA,default,39,Yes,The study is really interesting,Male,English,NA,25
1077,default,block1,muffins,ai,0.02,11615,MC,30,MC,MC,NA,default,39,Yes,The study is really interesting,Male,English,NA,26
1077,default,block2,tony,projective,1,16972,discover,32,discover,C,NA,default,39,Yes,The study is really interesting,Male,English,NA,27
1077,default,block2,jon,projective,0.02,9123,pretend,33,pretend,C,NA,default,39,Yes,The study is really interesting,Male,English,NA,28
1077,default,block2,jayden,projective,0.99,9727,say,34,say,C,NA,default,39,Yes,The study is really interesting,Male,English,NA,29
1077,default,block2,charley,projective,0.04,13339,demonstrate,35,demonstrate,C,NA,default,39,Yes,The study is really interesting,Male,English,NA,30
1077,default,block2,isabella,projective,0.97,9925,know,36,know,C,NA,default,39,Yes,The study is really interesting,Male,English,NA,31
1077,default,block2,sophia,projective,0.99,10784,confess,37,confess,C,NA,default,39,Yes,The study is really interesting,Male,English,NA,32
1077,default,block2,josie,projective,0.98,6981,inform,38,inform,C,NA,default,39,Yes,The study is really interesting,Male,English,NA,33
1077,default,block2,emily,projective,0.99,6549,suggest,39,suggest,C,NA,default,39,Yes,The study is really interesting,Male,English,NA,34
1077,default,block2,jackson,projective,0.98,10587,be_right,40,be_right,C,NA,default,39,Yes,The study is really interesting,Male,English,NA,35
1077,default,block2,pizza,projective,0.98,11582,MC,41,MC,MC,NA,default,39,Yes,The study is really interesting,Male,English,NA,36
1077,default,block2,mary,projective,0,18965,see,42,see,C,NA,default,39,Yes,The study is really interesting,Male,English,NA,37
1077,default,block2,emma,projective,0.01,6857,reveal,43,reveal,C,NA,default,39,Yes,The study is really interesting,Male,English,NA,38
1077,default,block2,hat,projective,0.98,3788,MC,44,MC,MC,NA,default,39,Yes,The study is really interesting,Male,English,NA,39
1077,default,block2,owen,projective,0.01,2454,announce,45,announce,C,NA,default,39,Yes,The study is really interesting,Male,English,NA,40
1077,default,block2,josh,projective,0.04,8828,confirm,46,confirm,C,NA,default,39,Yes,The study is really interesting,Male,English,NA,41
1077,default,block2,zoe,projective,0.01,5485,think,47,think,C,NA,default,39,Yes,The study is really interesting,Male,English,NA,42
1077,default,block2,kids,projective,0.97,6546,MC,48,MC,MC,NA,default,39,Yes,The study is really interesting,Male,English,NA,43
1077,default,block2,frank,projective,0.01,13346,admit,49,admit,C,NA,default,39,Yes,The study is really interesting,Male,English,NA,44
1077,default,block2,danny,projective,0.04,5355,prove,50,prove,C,NA,default,39,Yes,The study is really interesting,Male,English,NA,45
1077,default,block2,mia,projective,0.05,5868,be_annoyed,51,be_annoyed,C,NA,default,39,Yes,The study is really interesting,Male,English,NA,46
1077,default,block2,muffins,projective,0.98,5344,MC,52,MC,MC,NA,default,39,Yes,The study is really interesting,Male,English,NA,47
1077,default,block2,olivia,projective,0.04,3110,acknowledge,53,acknowledge,C,NA,default,39,Yes,The study is really interesting,Male,English,NA,48
1077,default,block2,ballet,projective,0.98,3374,MC,54,MC,MC,NA,default,39,Yes,The study is really interesting,Male,English,NA,49
1077,default,block2,julian,projective,0.05,3912,hear,55,hear,C,NA,default,39,Yes,The study is really interesting,Male,English,NA,50
1077,default,block2,garage,projective,0.96,6716,MC,56,MC,MC,NA,default,39,Yes,The study is really interesting,Male,English,NA,51
1077,default,block2,grace,projective,0.01,6804,establish,57,establish,C,NA,default,39,Yes,The study is really interesting,Male,English,NA,52
1079,default,block1,jayden,ai,0.74,8967,discover,5,discover,C,NA,default,21,Yes,NA,Female,English,NA,1
1079,default,block1,garage,ai,0.82,10894,MC,6,MC,MC,NA,default,21,Yes,NA,Female,English,NA,2
1079,default,block1,jackson,ai,0.39,8234,confess,7,confess,C,NA,default,21,Yes,NA,Female,English,NA,3
1079,default,block1,zoe,ai,0.45,6681,hear,8,hear,C,NA,default,21,Yes,NA,Female,English,NA,4
1079,default,block1,isabella,ai,0.82,19852,confirm,9,confirm,C,NA,default,21,Yes,NA,Female,English,NA,5
1079,default,block1,owen,ai,0.2,8388,know,10,know,C,NA,default,21,Yes,NA,Female,English,NA,6
1079,default,block1,olivia,ai,0.71,41452,admit,11,admit,C,NA,default,21,Yes,NA,Female,English,NA,7
1079,default,block1,grace,ai,0.78,12692,pretend,12,pretend,C,NA,default,21,Yes,NA,Female,English,NA,8
1079,default,block1,muffins,ai,0.81,8417,MC,13,MC,MC,NA,default,21,Yes,NA,Female,English,NA,9
1079,default,block1,tony,ai,0.95,6278,say,14,say,C,NA,default,21,Yes,NA,Female,English,NA,10
1079,default,block1,mary,ai,0.16,7405,establish,15,establish,C,NA,default,21,Yes,NA,Female,English,NA,11
1079,default,block1,josie,ai,0.53,5596,see,16,see,C,NA,default,21,Yes,NA,Female,English,NA,12
1079,default,block1,julian,ai,0.42,5889,acknowledge,17,acknowledge,C,NA,default,21,Yes,NA,Female,English,NA,13
1079,default,block1,kids,ai,0.87,5105,MC,18,MC,MC,NA,default,21,Yes,NA,Female,English,NA,14
1079,default,block1,mia,ai,0.65,10584,prove,19,prove,C,NA,default,21,Yes,NA,Female,English,NA,15
1079,default,block1,josh,ai,0.64,8389,demonstrate,20,demonstrate,C,NA,default,21,Yes,NA,Female,English,NA,16
1079,default,block1,hat,ai,0.91,8828,MC,21,MC,MC,NA,default,21,Yes,NA,Female,English,NA,17
1079,default,block1,charley,ai,0.32,7809,be_annoyed,22,be_annoyed,C,NA,default,21,Yes,NA,Female,English,NA,18
1079,default,block1,jon,ai,0.78,5929,announce,23,announce,C,NA,default,21,Yes,NA,Female,English,NA,19
1079,default,block1,ballet,ai,0.52,5481,MC,24,MC,MC,NA,default,21,Yes,NA,Female,English,NA,20
1079,default,block1,frank,ai,0.39,6545,be_right,25,be_right,C,NA,default,21,Yes,NA,Female,English,NA,21
1079,default,block1,sophia,ai,0.4,10274,think,26,think,C,NA,default,21,Yes,NA,Female,English,NA,22
1079,default,block1,pizza,ai,0.72,4838,MC,27,MC,MC,NA,default,21,Yes,NA,Female,English,NA,23
1079,default,block1,emma,ai,0.74,10358,inform,28,inform,C,NA,default,21,Yes,NA,Female,English,NA,24
1079,default,block1,emily,ai,0.33,7116,suggest,29,suggest,C,NA,default,21,Yes,NA,Female,English,NA,25
1079,default,block1,danny,ai,0.39,5437,reveal,30,reveal,C,NA,default,21,Yes,NA,Female,English,NA,26
1079,default,block2,tony,projective,0.08,11260,say,32,say,C,NA,default,21,Yes,NA,Female,English,NA,27
1079,default,block2,garage,projective,0.97,5925,MC,33,MC,MC,NA,default,21,Yes,NA,Female,English,NA,28
1079,default,block2,isabella,projective,0.28,7429,confirm,34,confirm,C,NA,default,21,Yes,NA,Female,English,NA,29
1079,default,block2,emily,projective,0.2,6251,suggest,35,suggest,C,NA,default,21,Yes,NA,Female,English,NA,30
1079,default,block2,mary,projective,0.06,4635,establish,36,establish,C,NA,default,21,Yes,NA,Female,English,NA,31
1079,default,block2,sophia,projective,0.12,9766,think,37,think,C,NA,default,21,Yes,NA,Female,English,NA,32
1079,default,block2,julian,projective,0.97,6163,acknowledge,38,acknowledge,C,NA,default,21,Yes,NA,Female,English,NA,33
1079,default,block2,emma,projective,0.7,5957,inform,39,inform,C,NA,default,21,Yes,NA,Female,English,NA,34
1079,default,block2,danny,projective,0.94,5432,reveal,40,reveal,C,NA,default,21,Yes,NA,Female,English,NA,35
1079,default,block2,hat,projective,1,4562,MC,41,MC,MC,NA,default,21,Yes,NA,Female,English,NA,36
1079,default,block2,frank,projective,0.37,5029,be_right,42,be_right,C,NA,default,21,Yes,NA,Female,English,NA,37
1079,default,block2,ballet,projective,0.98,4511,MC,43,MC,MC,NA,default,21,Yes,NA,Female,English,NA,38
1079,default,block2,mia,projective,0.64,13634,prove,44,prove,C,NA,default,21,Yes,NA,Female,English,NA,39
1079,default,block2,olivia,projective,0.85,4065,admit,45,admit,C,NA,default,21,Yes,NA,Female,English,NA,40
1079,default,block2,owen,projective,0.82,4417,know,46,know,C,NA,default,21,Yes,NA,Female,English,NA,41
1079,default,block2,charley,projective,0.97,5182,be_annoyed,47,be_annoyed,C,NA,default,21,Yes,NA,Female,English,NA,42
1079,default,block2,jon,projective,0.98,4201,announce,48,announce,C,NA,default,21,Yes,NA,Female,English,NA,43
1079,default,block2,kids,projective,0.95,4222,MC,49,MC,MC,NA,default,21,Yes,NA,Female,English,NA,44
1079,default,block2,pizza,projective,0.97,3551,MC,50,MC,MC,NA,default,21,Yes,NA,Female,English,NA,45
1079,default,block2,josie,projective,0.89,4023,see,51,see,C,NA,default,21,Yes,NA,Female,English,NA,46
1079,default,block2,grace,projective,0.49,11958,pretend,52,pretend,C,NA,default,21,Yes,NA,Female,English,NA,47
1079,default,block2,jackson,projective,0.98,4596,confess,53,confess,C,NA,default,21,Yes,NA,Female,English,NA,48
1079,default,block2,muffins,projective,0.99,3229,MC,54,MC,MC,NA,default,21,Yes,NA,Female,English,NA,49
1079,default,block2,zoe,projective,0.98,5056,hear,55,hear,C,NA,default,21,Yes,NA,Female,English,NA,50
1079,default,block2,josh,projective,0.99,4433,demonstrate,56,demonstrate,C,NA,default,21,Yes,NA,Female,English,NA,51
1079,default,block2,jayden,projective,0.97,4632,discover,57,discover,C,NA,default,21,Yes,NA,Female,English,NA,52
1080,default,block1,garage,projective,1,17040,MC,5,MC,MC,NA,default,20,Yes,NA,Female,english,NA,1
1080,default,block1,julian,projective,0.7,20394,know,6,know,C,NA,default,20,Yes,NA,Female,english,NA,2
1080,default,block1,josh,projective,0.69,15892,confess,7,confess,C,NA,default,20,Yes,NA,Female,english,NA,3
1080,default,block1,frank,projective,0.71,24715,think,8,think,C,NA,default,20,Yes,NA,Female,english,NA,4
1080,default,block1,kids,projective,1,9303,MC,9,MC,MC,NA,default,20,Yes,NA,Female,english,NA,5
1080,default,block1,pizza,projective,1,7138,MC,10,MC,MC,NA,default,20,Yes,NA,Female,english,NA,6
1080,default,block1,mary,projective,0.2,8529,confirm,11,confirm,C,NA,default,20,Yes,NA,Female,english,NA,7
1080,default,block1,sophia,projective,0.32,8734,pretend,12,pretend,C,NA,default,20,Yes,NA,Female,english,NA,8
1080,default,block1,isabella,projective,1,14168,be_annoyed,13,be_annoyed,C,NA,default,20,Yes,NA,Female,english,NA,9
1080,default,block1,tony,projective,1,7530,see,14,see,C,NA,default,20,Yes,NA,Female,english,NA,10
1080,default,block1,emma,projective,0.98,7746,demonstrate,15,demonstrate,C,NA,default,20,Yes,NA,Female,english,NA,11
1080,default,block1,muffins,projective,1,9201,MC,16,MC,MC,NA,default,20,Yes,NA,Female,english,NA,12
1080,default,block1,grace,projective,0.23,8616,be_right,17,be_right,C,NA,default,20,Yes,NA,Female,english,NA,13
1080,default,block1,zoe,projective,0.3,10398,acknowledge,18,acknowledge,C,NA,default,20,Yes,NA,Female,english,NA,14
1080,default,block1,ballet,projective,1,6858,MC,19,MC,MC,NA,default,20,Yes,NA,Female,english,NA,15
1080,default,block1,jayden,projective,0.75,10506,hear,20,hear,C,NA,default,20,Yes,NA,Female,english,NA,16
1080,default,block1,olivia,projective,0.49,5597,establish,21,establish,C,NA,default,20,Yes,NA,Female,english,NA,17
1080,default,block1,hat,projective,1,6285,MC,22,MC,MC,NA,default,20,Yes,NA,Female,english,NA,18
1080,default,block1,emily,projective,0.63,3206,discover,23,discover,C,NA,default,20,Yes,NA,Female,english,NA,19
1080,default,block1,mia,projective,0.38,5134,reveal,24,reveal,C,NA,default,20,Yes,NA,Female,english,NA,20
1080,default,block1,josie,projective,0.68,3512,say,25,say,C,NA,default,20,Yes,NA,Female,english,NA,21
1080,default,block1,jackson,projective,0.2,5098,announce,26,announce,C,NA,default,20,Yes,NA,Female,english,NA,22
1080,default,block1,owen,projective,0.45,5691,suggest,27,suggest,C,NA,default,20,Yes,NA,Female,english,NA,23
1080,default,block1,charley,projective,0.16,7680,admit,28,admit,C,NA,default,20,Yes,NA,Female,english,NA,24
1080,default,block1,danny,projective,0.74,8725,inform,29,inform,C,NA,default,20,Yes,NA,Female,english,NA,25
1080,default,block1,jon,projective,0.6,4617,prove,30,prove,C,NA,default,20,Yes,NA,Female,english,NA,26
1080,default,block2,ballet,ai,0.03,11958,MC,32,MC,MC,NA,default,20,Yes,NA,Female,english,NA,27
1080,default,block2,jackson,ai,0,6828,announce,33,announce,C,NA,default,20,Yes,NA,Female,english,NA,28
1080,default,block2,muffins,ai,0.01,4458,MC,34,MC,MC,NA,default,20,Yes,NA,Female,english,NA,29
1080,default,block2,josie,ai,0.07,5992,say,35,say,C,NA,default,20,Yes,NA,Female,english,NA,30
1080,default,block2,emily,ai,0.04,18045,discover,36,discover,C,NA,default,20,Yes,NA,Female,english,NA,31
1080,default,block2,julian,ai,0.03,3687,know,37,know,C,NA,default,20,Yes,NA,Female,english,NA,32
1080,default,block2,isabella,ai,0.01,3340,be_annoyed,38,be_annoyed,C,NA,default,20,Yes,NA,Female,english,NA,33
1080,default,block2,frank,ai,0.02,3320,think,39,think,C,NA,default,20,Yes,NA,Female,english,NA,34
1080,default,block2,charley,ai,0.04,3564,admit,40,admit,C,NA,default,20,Yes,NA,Female,english,NA,35
1080,default,block2,tony,ai,0.03,3192,see,41,see,C,NA,default,20,Yes,NA,Female,english,NA,36
1080,default,block2,sophia,ai,0.0600000000000001,6042,pretend,42,pretend,C,NA,default,20,Yes,NA,Female,english,NA,37
1080,default,block2,kids,ai,0.02,6405,MC,43,MC,MC,NA,default,20,Yes,NA,Female,english,NA,38
1080,default,block2,danny,ai,0.08,2105,inform,44,inform,C,NA,default,20,Yes,NA,Female,english,NA,39
1080,default,block2,zoe,ai,0.02,2665,acknowledge,45,acknowledge,C,NA,default,20,Yes,NA,Female,english,NA,40
1080,default,block2,hat,ai,0.01,2353,MC,46,MC,MC,NA,default,20,Yes,NA,Female,english,NA,41
1080,default,block2,olivia,ai,0.02,1726,establish,47,establish,C,NA,default,20,Yes,NA,Female,english,NA,42
1080,default,block2,mary,ai,0.03,1618,confirm,48,confirm,C,NA,default,20,Yes,NA,Female,english,NA,43
1080,default,block2,grace,ai,0.03,1924,be_right,49,be_right,C,NA,default,20,Yes,NA,Female,english,NA,44
1080,default,block2,jayden,ai,0.04,1832,hear,50,hear,C,NA,default,20,Yes,NA,Female,english,NA,45
1080,default,block2,josh,ai,0.02,1452,confess,51,confess,C,NA,default,20,Yes,NA,Female,english,NA,46
1080,default,block2,garage,ai,0.0600000000000001,1940,MC,52,MC,MC,NA,default,20,Yes,NA,Female,english,NA,47
1080,default,block2,pizza,ai,0.05,1900,MC,53,MC,MC,NA,default,20,Yes,NA,Female,english,NA,48
1080,default,block2,mia,ai,0.01,1868,reveal,54,reveal,C,NA,default,20,Yes,NA,Female,english,NA,49
1080,default,block2,emma,ai,0,2374,demonstrate,55,demonstrate,C,NA,default,20,Yes,NA,Female,english,NA,50
1080,default,block2,owen,ai,0,3472,suggest,56,suggest,C,NA,default,20,Yes,NA,Female,english,NA,51
1080,default,block2,jon,ai,0,5250,prove,57,prove,C,NA,default,20,Yes,NA,Female,english,NA,52
1081,default,block1,garage,projective,0.97,9609,MC,5,MC,MC,NA,default,25,Yes,Tough to say whether the response sounded "good" being that "good" is subjective and I'm not clear on what the purpose of the conversations were.,Female,English,NA,1
1081,default,block1,zoe,projective,0.72,9972,discover,6,discover,C,NA,default,25,Yes,Tough to say whether the response sounded "good" being that "good" is subjective and I'm not clear on what the purpose of the conversations were.,Female,English,NA,2
1081,default,block1,emily,projective,0.77,10178,see,7,see,C,NA,default,25,Yes,Tough to say whether the response sounded "good" being that "good" is subjective and I'm not clear on what the purpose of the conversations were.,Female,English,NA,3
1081,default,block1,danny,projective,0.73,8636,announce,8,announce,C,NA,default,25,Yes,Tough to say whether the response sounded "good" being that "good" is subjective and I'm not clear on what the purpose of the conversations were.,Female,English,NA,4
1081,default,block1,olivia,projective,0.59,6678,acknowledge,9,acknowledge,C,NA,default,25,Yes,Tough to say whether the response sounded "good" being that "good" is subjective and I'm not clear on what the purpose of the conversations were.,Female,English,NA,5
1081,default,block1,owen,projective,0.52,6574,prove,10,prove,C,NA,default,25,Yes,Tough to say whether the response sounded "good" being that "good" is subjective and I'm not clear on what the purpose of the conversations were.,Female,English,NA,6
1081,default,block1,jon,projective,0.5,3951,pretend,11,pretend,C,NA,default,25,Yes,Tough to say whether the response sounded "good" being that "good" is subjective and I'm not clear on what the purpose of the conversations were.,Female,English,NA,7
1081,default,block1,jackson,projective,0.5,15838,confess,12,confess,C,NA,default,25,Yes,Tough to say whether the response sounded "good" being that "good" is subjective and I'm not clear on what the purpose of the conversations were.,Female,English,NA,8
1081,default,block1,isabella,projective,0.5,4985,know,13,know,C,NA,default,25,Yes,Tough to say whether the response sounded "good" being that "good" is subjective and I'm not clear on what the purpose of the conversations were.,Female,English,NA,9
1081,default,block1,frank,projective,0.48,10573,admit,14,admit,C,NA,default,25,Yes,Tough to say whether the response sounded "good" being that "good" is subjective and I'm not clear on what the purpose of the conversations were.,Female,English,NA,10
1081,default,block1,josie,projective,0.5,4140,say,15,say,C,NA,default,25,Yes,Tough to say whether the response sounded "good" being that "good" is subjective and I'm not clear on what the purpose of the conversations were.,Female,English,NA,11
1081,default,block1,hat,projective,0.96,7791,MC,16,MC,MC,NA,default,25,Yes,Tough to say whether the response sounded "good" being that "good" is subjective and I'm not clear on what the purpose of the conversations were.,Female,English,NA,12
1081,default,block1,jayden,projective,0.49,6042,confirm,17,confirm,C,NA,default,25,Yes,Tough to say whether the response sounded "good" being that "good" is subjective and I'm not clear on what the purpose of the conversations were.,Female,English,NA,13
1081,default,block1,kids,projective,0.98,7317,MC,18,MC,MC,NA,default,25,Yes,Tough to say whether the response sounded "good" being that "good" is subjective and I'm not clear on what the purpose of the conversations were.,Female,English,NA,14
1081,default,block1,mary,projective,0.49,7530,be_annoyed,19,be_annoyed,C,NA,default,25,Yes,Tough to say whether the response sounded "good" being that "good" is subjective and I'm not clear on what the purpose of the conversations were.,Female,English,NA,15
1081,default,block1,mia,projective,0.49,9803,hear,20,hear,C,NA,default,25,Yes,Tough to say whether the response sounded "good" being that "good" is subjective and I'm not clear on what the purpose of the conversations were.,Female,English,NA,16
1081,default,block1,grace,projective,0.51,6932,establish,21,establish,C,NA,default,25,Yes,Tough to say whether the response sounded "good" being that "good" is subjective and I'm not clear on what the purpose of the conversations were.,Female,English,NA,17
1081,default,block1,tony,projective,0.5,6049,demonstrate,22,demonstrate,C,NA,default,25,Yes,Tough to say whether the response sounded "good" being that "good" is subjective and I'm not clear on what the purpose of the conversations were.,Female,English,NA,18
