workerid,proliferate.condition.x,block,content,question_type,response,rt,short_trigger,slide_number_in_experiment,trigger,trigger_class,error.x,proliferate.condition.y,age,american,comments,gender,language,error.y,trial
2186,default,block1,emily,projective,0,7086,suggest,15,suggest,C,NA,default,37,Yes,I was not sure which questions were the attention checks that was mentioned with be present but I did my best to analyze each question honestly.,Male,English,NA,11
2186,default,block1,kids,projective,1,15451,MC,16,MC,MC,NA,default,37,Yes,I was not sure which questions were the attention checks that was mentioned with be present but I did my best to analyze each question honestly.,Male,English,NA,12
2186,default,block1,emma,projective,0.7,8474,prove,17,prove,C,NA,default,37,Yes,I was not sure which questions were the attention checks that was mentioned with be present but I did my best to analyze each question honestly.,Male,English,NA,13
2186,default,block1,mia,projective,0,5645,hear,18,hear,C,NA,default,37,Yes,I was not sure which questions were the attention checks that was mentioned with be present but I did my best to analyze each question honestly.,Male,English,NA,14
2186,default,block1,jon,projective,0.18,7467,see,19,see,C,NA,default,37,Yes,I was not sure which questions were the attention checks that was mentioned with be present but I did my best to analyze each question honestly.,Male,English,NA,15
2186,default,block1,muffins,projective,1,5941,MC,20,MC,MC,NA,default,37,Yes,I was not sure which questions were the attention checks that was mentioned with be present but I did my best to analyze each question honestly.,Male,English,NA,16
2186,default,block1,mary,projective,0,7332,confess,21,confess,C,NA,default,37,Yes,I was not sure which questions were the attention checks that was mentioned with be present but I did my best to analyze each question honestly.,Male,English,NA,17
2186,default,block1,danny,projective,1,9082,discover,22,discover,C,NA,default,37,Yes,I was not sure which questions were the attention checks that was mentioned with be present but I did my best to analyze each question honestly.,Male,English,NA,18
2186,default,block1,owen,projective,0.73,6632,acknowledge,23,acknowledge,C,NA,default,37,Yes,I was not sure which questions were the attention checks that was mentioned with be present but I did my best to analyze each question honestly.,Male,English,NA,19
2186,default,block1,zoe,projective,0.27,9128,demonstrate,24,demonstrate,C,NA,default,37,Yes,I was not sure which questions were the attention checks that was mentioned with be present but I did my best to analyze each question honestly.,Male,English,NA,20
2186,default,block1,garage,projective,1,11036,MC,25,MC,MC,NA,default,37,Yes,I was not sure which questions were the attention checks that was mentioned with be present but I did my best to analyze each question honestly.,Male,English,NA,21
2186,default,block1,tony,projective,1,10977,inform,26,inform,C,NA,default,37,Yes,I was not sure which questions were the attention checks that was mentioned with be present but I did my best to analyze each question honestly.,Male,English,NA,22
2186,default,block1,josie,projective,1,6229,know,27,know,C,NA,default,37,Yes,I was not sure which questions were the attention checks that was mentioned with be present but I did my best to analyze each question honestly.,Male,English,NA,23
2186,default,block1,grace,projective,0,7132,think,28,think,C,NA,default,37,Yes,I was not sure which questions were the attention checks that was mentioned with be present but I did my best to analyze each question honestly.,Male,English,NA,24
2186,default,block1,frank,projective,1,5469,reveal,29,reveal,C,NA,default,37,Yes,I was not sure which questions were the attention checks that was mentioned with be present but I did my best to analyze each question honestly.,Male,English,NA,25
2186,default,block1,charley,projective,0,7377,say,30,say,C,NA,default,37,Yes,I was not sure which questions were the attention checks that was mentioned with be present but I did my best to analyze each question honestly.,Male,English,NA,26
2186,default,block2,tony,ai,0,14084,inform,32,inform,C,NA,default,37,Yes,I was not sure which questions were the attention checks that was mentioned with be present but I did my best to analyze each question honestly.,Male,English,NA,27
2186,default,block2,jackson,ai,0,6662,be_right,33,be_right,C,NA,default,37,Yes,I was not sure which questions were the attention checks that was mentioned with be present but I did my best to analyze each question honestly.,Male,English,NA,28
2186,default,block2,sophia,ai,0.20999999999999996,7369,announce,34,announce,C,NA,default,37,Yes,I was not sure which questions were the attention checks that was mentioned with be present but I did my best to analyze each question honestly.,Male,English,NA,29
2186,default,block2,isabella,ai,1,8091,be_annoyed,35,be_annoyed,C,NA,default,37,Yes,I was not sure which questions were the attention checks that was mentioned with be present but I did my best to analyze each question honestly.,Male,English,NA,30
2186,default,block2,mary,ai,0.71,5701,confess,36,confess,C,NA,default,37,Yes,I was not sure which questions were the attention checks that was mentioned with be present but I did my best to analyze each question honestly.,Male,English,NA,31
2186,default,block2,josie,ai,1,7606,know,37,know,C,NA,default,37,Yes,I was not sure which questions were the attention checks that was mentioned with be present but I did my best to analyze each question honestly.,Male,English,NA,32
2186,default,block2,jayden,ai,0,4867,confirm,38,confirm,C,NA,default,37,Yes,I was not sure which questions were the attention checks that was mentioned with be present but I did my best to analyze each question honestly.,Male,English,NA,33
2186,default,block2,pizza,ai,0,13614,MC,39,MC,MC,NA,default,37,Yes,I was not sure which questions were the attention checks that was mentioned with be present but I did my best to analyze each question honestly.,Male,English,NA,34
2186,default,block2,emma,ai,0.39,7755,prove,40,prove,C,NA,default,37,Yes,I was not sure which questions were the attention checks that was mentioned with be present but I did my best to analyze each question honestly.,Male,English,NA,35
2186,default,block2,josh,ai,1,7059,admit,41,admit,C,NA,default,37,Yes,I was not sure which questions were the attention checks that was mentioned with be present but I did my best to analyze each question honestly.,Male,English,NA,36
2186,default,block2,frank,ai,0,4712,reveal,42,reveal,C,NA,default,37,Yes,I was not sure which questions were the attention checks that was mentioned with be present but I did my best to analyze each question honestly.,Male,English,NA,37
2186,default,block2,danny,ai,0.020000000000000018,5511,discover,43,discover,C,NA,default,37,Yes,I was not sure which questions were the attention checks that was mentioned with be present but I did my best to analyze each question honestly.,Male,English,NA,38
2186,default,block2,olivia,ai,1,5829,pretend,44,pretend,C,NA,default,37,Yes,I was not sure which questions were the attention checks that was mentioned with be present but I did my best to analyze each question honestly.,Male,English,NA,39
2186,default,block2,charley,ai,0,3787,say,45,say,C,NA,default,37,Yes,I was not sure which questions were the attention checks that was mentioned with be present but I did my best to analyze each question honestly.,Male,English,NA,40
2186,default,block2,muffins,ai,0.28,6673,MC,46,MC,MC,NA,default,37,Yes,I was not sure which questions were the attention checks that was mentioned with be present but I did my best to analyze each question honestly.,Male,English,NA,41
2186,default,block2,kids,ai,1,5029,MC,47,MC,MC,NA,default,37,Yes,I was not sure which questions were the attention checks that was mentioned with be present but I did my best to analyze each question honestly.,Male,English,NA,42
2186,default,block2,zoe,ai,1,3837,demonstrate,48,demonstrate,C,NA,default,37,Yes,I was not sure which questions were the attention checks that was mentioned with be present but I did my best to analyze each question honestly.,Male,English,NA,43
2186,default,block2,emily,ai,0,4650,suggest,49,suggest,C,NA,default,37,Yes,I was not sure which questions were the attention checks that was mentioned with be present but I did my best to analyze each question honestly.,Male,English,NA,44
2186,default,block2,mia,ai,0,3239,hear,50,hear,C,NA,default,37,Yes,I was not sure which questions were the attention checks that was mentioned with be present but I did my best to analyze each question honestly.,Male,English,NA,45
2186,default,block2,jon,ai,0,5557,see,51,see,C,NA,default,37,Yes,I was not sure which questions were the attention checks that was mentioned with be present but I did my best to analyze each question honestly.,Male,English,NA,46
2186,default,block2,grace,ai,0,4235,think,52,think,C,NA,default,37,Yes,I was not sure which questions were the attention checks that was mentioned with be present but I did my best to analyze each question honestly.,Male,English,NA,47
2186,default,block2,garage,ai,1,5929,MC,53,MC,MC,NA,default,37,Yes,I was not sure which questions were the attention checks that was mentioned with be present but I did my best to analyze each question honestly.,Male,English,NA,48
2186,default,block2,hat,ai,0.22999999999999998,6335,MC,54,MC,MC,NA,default,37,Yes,I was not sure which questions were the attention checks that was mentioned with be present but I did my best to analyze each question honestly.,Male,English,NA,49
2186,default,block2,ballet,ai,0,5651,MC,55,MC,MC,NA,default,37,Yes,I was not sure which questions were the attention checks that was mentioned with be present but I did my best to analyze each question honestly.,Male,English,NA,50
2186,default,block2,julian,ai,0.74,4562,establish,56,establish,C,NA,default,37,Yes,I was not sure which questions were the attention checks that was mentioned with be present but I did my best to analyze each question honestly.,Male,English,NA,51
2186,default,block2,owen,ai,0,4895,acknowledge,57,acknowledge,C,NA,default,37,Yes,I was not sure which questions were the attention checks that was mentioned with be present but I did my best to analyze each question honestly.,Male,English,NA,52
2018,default,block1,danny,projective,0.01,4494,pretend,5,pretend,C,NA,default,38,Yes,NA,Female,English,NA,1
2018,default,block1,emily,projective,0.04,6349,demonstrate,6,demonstrate,C,NA,default,38,Yes,NA,Female,English,NA,2
2018,default,block1,mary,projective,0.03,4126,say,7,say,C,NA,default,38,Yes,NA,Female,English,NA,3
2018,default,block1,grace,projective,0.01,4100,think,8,think,C,NA,default,38,Yes,NA,Female,English,NA,4
2018,default,block1,jayden,projective,0.01,3367,prove,9,prove,C,NA,default,38,Yes,NA,Female,English,NA,5
2018,default,block1,julian,projective,0.25,10086,reveal,10,reveal,C,NA,default,38,Yes,NA,Female,English,NA,6
2018,default,block1,zoe,projective,0.36,4321,confirm,11,confirm,C,NA,default,38,Yes,NA,Female,English,NA,7
2018,default,block1,josie,projective,0.19,5184,establish,12,establish,C,NA,default,38,Yes,NA,Female,English,NA,8
2018,default,block1,sophia,projective,0.44,5695,admit,13,admit,C,NA,default,38,Yes,NA,Female,English,NA,9
2018,default,block1,olivia,projective,0.66,4125,know,14,know,C,NA,default,38,Yes,NA,Female,English,NA,10
2018,default,block1,ballet,projective,0.94,3679,MC,15,MC,MC,NA,default,38,Yes,NA,Female,English,NA,11
2018,default,block1,mia,projective,0.55,4634,discover,16,discover,C,NA,default,38,Yes,NA,Female,English,NA,12
2018,default,block1,garage,projective,0.98,6133,MC,17,MC,MC,NA,default,38,Yes,NA,Female,English,NA,13
2018,default,block1,frank,projective,0.75,10552,inform,18,inform,C,NA,default,38,Yes,NA,Female,English,NA,14
2018,default,block1,charley,projective,0.86,6554,hear,19,hear,C,NA,default,38,Yes,NA,Female,English,NA,15
2018,default,block1,josh,projective,0.01,8793,suggest,20,suggest,C,NA,default,38,Yes,NA,Female,English,NA,16
2018,default,block1,hat,projective,0.98,5333,MC,21,MC,MC,NA,default,38,Yes,NA,Female,English,NA,17
2018,default,block1,jackson,projective,0.02,4840,be_right,22,be_right,C,NA,default,38,Yes,NA,Female,English,NA,18
2018,default,block1,owen,projective,0.94,18562,be_annoyed,23,be_annoyed,C,NA,default,38,Yes,NA,Female,English,NA,19
2018,default,block1,jon,projective,0.96,12277,acknowledge,24,acknowledge,C,NA,default,38,Yes,NA,Female,English,NA,20
2018,default,block1,isabella,projective,0.79,3537,confess,25,confess,C,NA,default,38,Yes,NA,Female,English,NA,21
2018,default,block1,pizza,projective,0.97,23506,MC,26,MC,MC,NA,default,38,Yes,NA,Female,English,NA,22
2018,default,block1,emma,projective,0.96,6242,see,27,see,C,NA,default,38,Yes,NA,Female,English,NA,23
2018,default,block1,tony,projective,0.93,3028,announce,28,announce,C,NA,default,38,Yes,NA,Female,English,NA,24
2018,default,block1,kids,projective,0.99,3215,MC,29,MC,MC,NA,default,38,Yes,NA,Female,English,NA,25
2018,default,block1,muffins,projective,0.99,4288,MC,30,MC,MC,NA,default,38,Yes,NA,Female,English,NA,26
2018,default,block2,kids,ai,0.10999999999999999,6245,MC,32,MC,MC,NA,default,38,Yes,NA,Female,English,NA,27
2018,default,block2,muffins,ai,0.19999999999999996,5130,MC,33,MC,MC,NA,default,38,Yes,NA,Female,English,NA,28
2018,default,block2,josie,ai,0.06999999999999995,5274,establish,34,establish,C,NA,default,38,Yes,NA,Female,English,NA,29
2018,default,block2,grace,ai,0.5900000000000001,5529,think,35,think,C,NA,default,38,Yes,NA,Female,English,NA,30
2018,default,block2,ballet,ai,0.26,7649,MC,36,MC,MC,NA,default,38,Yes,NA,Female,English,NA,31
2018,default,block2,emma,ai,0.13,16670,see,37,see,C,NA,default,38,Yes,NA,Female,English,NA,32
2018,default,block2,jon,ai,0.020000000000000018,4942,acknowledge,38,acknowledge,C,NA,default,38,Yes,NA,Female,English,NA,33
2018,default,block2,mia,ai,0.020000000000000018,3433,discover,39,discover,C,NA,default,38,Yes,NA,Female,English,NA,34
2018,default,block2,charley,ai,0.010000000000000009,4540,hear,40,hear,C,NA,default,38,Yes,NA,Female,English,NA,35
2018,default,block2,danny,ai,0.22999999999999998,55397,pretend,41,pretend,C,NA,default,38,Yes,NA,Female,English,NA,36
2018,default,block2,isabella,ai,0.09999999999999998,11936,confess,42,confess,C,NA,default,38,Yes,NA,Female,English,NA,37
2018,default,block2,zoe,ai,0.12,16218,confirm,43,confirm,C,NA,default,38,Yes,NA,Female,English,NA,38
2018,default,block2,frank,ai,0.030000000000000027,3462,inform,44,inform,C,NA,default,38,Yes,NA,Female,English,NA,39
2018,default,block2,sophia,ai,0.020000000000000018,3421,admit,45,admit,C,NA,default,38,Yes,NA,Female,English,NA,40
2018,default,block2,olivia,ai,0.020000000000000018,3147,know,46,know,C,NA,default,38,Yes,NA,Female,English,NA,41
2018,default,block2,garage,ai,0.18000000000000005,4935,MC,47,MC,MC,NA,default,38,Yes,NA,Female,English,NA,42
2018,default,block2,emily,ai,0.13,5098,demonstrate,48,demonstrate,C,NA,default,38,Yes,NA,Female,English,NA,43
2018,default,block2,owen,ai,0.27,6600,be_annoyed,49,be_annoyed,C,NA,default,38,Yes,NA,Female,English,NA,44
2018,default,block2,hat,ai,0.07999999999999996,12084,MC,50,MC,MC,NA,default,38,Yes,NA,Female,English,NA,45
2018,default,block2,josh,ai,0.7,8627,suggest,51,suggest,C,NA,default,38,Yes,NA,Female,English,NA,46
2018,default,block2,jackson,ai,0.13,69352,be_right,52,be_right,C,NA,default,38,Yes,NA,Female,English,NA,47
2018,default,block2,mary,ai,0,4808,say,53,say,C,NA,default,38,Yes,NA,Female,English,NA,48
2018,default,block2,jayden,ai,0.10999999999999999,4328,prove,54,prove,C,NA,default,38,Yes,NA,Female,English,NA,49
2018,default,block2,tony,ai,0.020000000000000018,5129,announce,55,announce,C,NA,default,38,Yes,NA,Female,English,NA,50
2018,default,block2,julian,ai,0.010000000000000009,4004,reveal,56,reveal,C,NA,default,38,Yes,NA,Female,English,NA,51
2018,default,block2,pizza,ai,0.71,9210,MC,57,MC,MC,NA,default,38,Yes,NA,Female,English,NA,52
2026,default,block1,charley,ai,0.95,23624,acknowledge,5,acknowledge,C,NA,default,25,Yes,NA,Female,English,NA,1
2026,default,block1,tony,ai,0.69,15362,suggest,6,suggest,C,NA,default,25,Yes,NA,Female,English,NA,2
2026,default,block1,mia,ai,0.6799999999999999,9361,confirm,7,confirm,C,NA,default,25,Yes,NA,Female,English,NA,3
2026,default,block1,isabella,ai,0.81,18198,inform,8,inform,C,NA,default,25,Yes,NA,Female,English,NA,4
2026,default,block1,pizza,ai,0.95,8115,MC,9,MC,MC,NA,default,25,Yes,NA,Female,English,NA,5
2026,default,block1,mary,ai,0.79,5364,think,10,think,C,NA,default,25,Yes,NA,Female,English,NA,6
2026,default,block1,olivia,ai,0.87,11039,pretend,11,pretend,C,NA,default,25,Yes,NA,Female,English,NA,7
2026,default,block1,owen,ai,0.73,9469,admit,12,admit,C,NA,default,25,Yes,NA,Female,English,NA,8
2026,default,block1,sophia,ai,0.8,4979,discover,13,discover,C,NA,default,25,Yes,NA,Female,English,NA,9
2026,default,block1,ballet,ai,0.39,8355,MC,14,MC,MC,NA,default,25,Yes,NA,Female,English,NA,10
2026,default,block1,emily,ai,0.81,6261,reveal,15,reveal,C,NA,default,25,Yes,NA,Female,English,NA,11
2026,default,block1,kids,ai,0.39,7164,MC,16,MC,MC,NA,default,25,Yes,NA,Female,English,NA,12
2026,default,block1,jackson,ai,0.7,6374,say,17,say,C,NA,default,25,Yes,NA,Female,English,NA,13
2026,default,block1,frank,ai,0.35,7235,be_right,18,be_right,C,NA,default,25,Yes,NA,Female,English,NA,14
2026,default,block1,muffins,ai,0.69,6287,MC,19,MC,MC,NA,default,25,Yes,NA,Female,English,NA,15
2026,default,block1,jayden,ai,0.6699999999999999,9000,hear,20,hear,C,NA,default,25,Yes,NA,Female,English,NA,16
2026,default,block1,josh,ai,0.69,5650,know,21,know,C,NA,default,25,Yes,NA,Female,English,NA,17
2026,default,block1,josie,ai,0.61,8991,establish,22,establish,C,NA,default,25,Yes,NA,Female,English,NA,18
2026,default,block1,emma,ai,0.74,7507,announce,23,announce,C,NA,default,25,Yes,NA,Female,English,NA,19
2026,default,block1,zoe,ai,0.6799999999999999,80408,confess,24,confess,C,NA,default,25,Yes,NA,Female,English,NA,20
2026,default,block1,jon,ai,0.73,4298,be_annoyed,25,be_annoyed,C,NA,default,25,Yes,NA,Female,English,NA,21
2026,default,block1,hat,ai,0.33999999999999997,6128,MC,26,MC,MC,NA,default,25,Yes,NA,Female,English,NA,22
2026,default,block1,danny,ai,0.72,6404,see,27,see,C,NA,default,25,Yes,NA,Female,English,NA,23
2026,default,block1,garage,ai,0.36,6660,MC,28,MC,MC,NA,default,25,Yes,NA,Female,English,NA,24
2026,default,block1,julian,ai,0.4,8970,prove,29,prove,C,NA,default,25,Yes,NA,Female,English,NA,25
2026,default,block1,grace,ai,0.39,10038,demonstrate,30,demonstrate,C,NA,default,25,Yes,NA,Female,English,NA,26
2026,default,block2,emma,projective,0.09,20332,announce,32,announce,C,NA,default,25,Yes,NA,Female,English,NA,27
2026,default,block2,muffins,projective,0.98,5642,MC,33,MC,MC,NA,default,25,Yes,NA,Female,English,NA,28
2026,default,block2,jackson,projective,0.07,6782,say,34,say,C,NA,default,25,Yes,NA,Female,English,NA,29
2026,default,block2,pizza,projective,0.95,3399,MC,35,MC,MC,NA,default,25,Yes,NA,Female,English,NA,30
2026,default,block2,jayden,projective,0.05,5462,hear,36,hear,C,NA,default,25,Yes,NA,Female,English,NA,31
2026,default,block2,charley,projective,0.07,4408,acknowledge,37,acknowledge,C,NA,default,25,Yes,NA,Female,English,NA,32
2026,default,block2,garage,projective,0.96,4231,MC,38,MC,MC,NA,default,25,Yes,NA,Female,English,NA,33
2026,default,block2,zoe,projective,0.11,4297,confess,39,confess,C,NA,default,25,Yes,NA,Female,English,NA,34
2026,default,block2,frank,projective,0.3,8021,be_right,40,be_right,C,NA,default,25,Yes,NA,Female,English,NA,35
2026,default,block2,owen,projective,0.34,10636,admit,41,admit,C,NA,default,25,Yes,NA,Female,English,NA,36
2026,default,block2,julian,projective,0.35,5739,prove,42,prove,C,NA,default,25,Yes,NA,Female,English,NA,37
2026,default,block2,josh,projective,0.38,5791,know,43,know,C,NA,default,25,Yes,NA,Female,English,NA,38
2026,default,block2,olivia,projective,0.21,7421,pretend,44,pretend,C,NA,default,25,Yes,NA,Female,English,NA,39
2026,default,block2,mary,projective,0.06,6081,think,45,think,C,NA,default,25,Yes,NA,Female,English,NA,40
2026,default,block2,ballet,projective,0.95,4269,MC,46,MC,MC,NA,default,25,Yes,NA,Female,English,NA,41
2026,default,block2,josie,projective,0.17,7338,establish,47,establish,C,NA,default,25,Yes,NA,Female,English,NA,42
2026,default,block2,emily,projective,0.18,7226,reveal,48,reveal,C,NA,default,25,Yes,NA,Female,English,NA,43
2026,default,block2,grace,projective,0.22,5231,demonstrate,49,demonstrate,C,NA,default,25,Yes,NA,Female,English,NA,44
2026,default,block2,tony,projective,0.19,3548,suggest,50,suggest,C,NA,default,25,Yes,NA,Female,English,NA,45
2026,default,block2,mia,projective,0.18,3508,confirm,51,confirm,C,NA,default,25,Yes,NA,Female,English,NA,46
2026,default,block2,jon,projective,0.65,16889,be_annoyed,52,be_annoyed,C,NA,default,25,Yes,NA,Female,English,NA,47
2026,default,block2,sophia,projective,0.39,6156,discover,53,discover,C,NA,default,25,Yes,NA,Female,English,NA,48
2026,default,block2,danny,projective,0.41,9163,see,54,see,C,NA,default,25,Yes,NA,Female,English,NA,49
2026,default,block2,isabella,projective,0.35,9113,inform,55,inform,C,NA,default,25,Yes,NA,Female,English,NA,50
2026,default,block2,kids,projective,0.98,6287,MC,56,MC,MC,NA,default,25,Yes,NA,Female,English,NA,51
2026,default,block2,hat,projective,0.96,3371,MC,57,MC,MC,NA,default,25,Yes,NA,Female,English,NA,52
2021,default,block1,emma,projective,0.67,13751,hear,5,hear,C,NA,default,56,Yes,NA,Female,English,NA,1
2021,default,block1,josh,projective,0.97,6767,discover,6,discover,C,NA,default,56,Yes,NA,Female,English,NA,2
2021,default,block1,mary,projective,0.34,5895,say,7,say,C,NA,default,56,Yes,NA,Female,English,NA,3
2021,default,block1,isabella,projective,0.97,7647,see,8,see,C,NA,default,56,Yes,NA,Female,English,NA,4
2021,default,block1,josie,projective,0.33,7375,think,9,think,C,NA,default,56,Yes,NA,Female,English,NA,5
2021,default,block1,frank,projective,0.96,4807,know,10,know,C,NA,default,56,Yes,NA,Female,English,NA,6
2021,default,block1,danny,projective,0.98,6192,confess,11,confess,C,NA,default,56,Yes,NA,Female,English,NA,7
2021,default,block1,garage,projective,0.98,6560,MC,12,MC,MC,NA,default,56,Yes,NA,Female,English,NA,8
2021,default,block1,pizza,projective,0.98,5248,MC,13,MC,MC,NA,default,56,Yes,NA,Female,English,NA,9
2021,default,block1,grace,projective,0.7,7548,acknowledge,14,acknowledge,C,NA,default,56,Yes,NA,Female,English,NA,10
2021,default,block1,muffins,projective,0.99,3243,MC,15,MC,MC,NA,default,56,Yes,NA,Female,English,NA,11
2021,default,block1,olivia,projective,0.27,7176,confirm,16,confirm,C,NA,default,56,Yes,NA,Female,English,NA,12
2021,default,block1,jon,projective,0.49,4535,reveal,17,reveal,C,NA,default,56,Yes,NA,Female,English,NA,13
2021,default,block1,owen,projective,0.21,5264,demonstrate,18,demonstrate,C,NA,default,56,Yes,NA,Female,English,NA,14
2021,default,block1,hat,projective,0.98,4784,MC,19,MC,MC,NA,default,56,Yes,NA,Female,English,NA,15
2021,default,block1,mia,projective,0.35,8121,announce,20,announce,C,NA,default,56,Yes,NA,Female,English,NA,16
2021,default,block1,zoe,projective,0.57,8031,establish,21,establish,C,NA,default,56,Yes,NA,Female,English,NA,17
2021,default,block1,tony,projective,0.62,5352,be_annoyed,22,be_annoyed,C,NA,default,56,Yes,NA,Female,English,NA,18
2021,default,block1,charley,projective,0.21,5760,be_right,23,be_right,C,NA,default,56,Yes,NA,Female,English,NA,19
2021,default,block1,ballet,projective,0.98,3212,MC,24,MC,MC,NA,default,56,Yes,NA,Female,English,NA,20
2021,default,block1,jackson,projective,0.37,10340,pretend,25,pretend,C,NA,default,56,Yes,NA,Female,English,NA,21
2021,default,block1,kids,projective,0.98,5604,MC,26,MC,MC,NA,default,56,Yes,NA,Female,English,NA,22
2021,default,block1,julian,projective,0.3,5620,admit,27,admit,C,NA,default,56,Yes,NA,Female,English,NA,23
2021,default,block1,sophia,projective,0.29,6448,inform,28,inform,C,NA,default,56,Yes,NA,Female,English,NA,24
2021,default,block1,jayden,projective,0.37,5412,suggest,29,suggest,C,NA,default,56,Yes,NA,Female,English,NA,25
2021,default,block1,emily,projective,0.49,7452,prove,30,prove,C,NA,default,56,Yes,NA,Female,English,NA,26
2021,default,block2,olivia,ai,0.6,8703,confirm,32,confirm,C,NA,default,56,Yes,NA,Female,English,NA,27
2021,default,block2,sophia,ai,0.75,7512,inform,33,inform,C,NA,default,56,Yes,NA,Female,English,NA,28
2021,default,block2,owen,ai,0.98,6696,demonstrate,34,demonstrate,C,NA,default,56,Yes,NA,Female,English,NA,29
2021,default,block2,danny,ai,0.98,7008,confess,35,confess,C,NA,default,56,Yes,NA,Female,English,NA,30
2021,default,block2,pizza,ai,0.040000000000000036,6095,MC,36,MC,MC,NA,default,56,Yes,NA,Female,English,NA,31
2021,default,block2,isabella,ai,0.97,5472,see,37,see,C,NA,default,56,Yes,NA,Female,English,NA,32
2021,default,block2,emily,ai,0.98,4168,prove,38,prove,C,NA,default,56,Yes,NA,Female,English,NA,33
2021,default,block2,jackson,ai,0.99,4305,pretend,39,pretend,C,NA,default,56,Yes,NA,Female,English,NA,34
2021,default,block2,frank,ai,0.99,3616,know,40,know,C,NA,default,56,Yes,NA,Female,English,NA,35
2021,default,block2,garage,ai,0.040000000000000036,6089,MC,41,MC,MC,NA,default,56,Yes,NA,Female,English,NA,36
2021,default,block2,josie,ai,0.91,4926,think,42,think,C,NA,default,56,Yes,NA,Female,English,NA,37
2021,default,block2,tony,ai,0.6,7369,be_annoyed,43,be_annoyed,C,NA,default,56,Yes,NA,Female,English,NA,38
2021,default,block2,zoe,ai,0.97,6223,establish,44,establish,C,NA,default,56,Yes,NA,Female,English,NA,39
2021,default,block2,hat,ai,0.030000000000000027,2692,MC,45,MC,MC,NA,default,56,Yes,NA,Female,English,NA,40
2021,default,block2,josh,ai,0.78,7900,discover,46,discover,C,NA,default,56,Yes,NA,Female,English,NA,41
2021,default,block2,kids,ai,0.040000000000000036,3872,MC,47,MC,MC,NA,default,56,Yes,NA,Female,English,NA,42
2021,default,block2,mia,ai,0.69,4638,announce,48,announce,C,NA,default,56,Yes,NA,Female,English,NA,43
2021,default,block2,ballet,ai,0.010000000000000009,4169,MC,49,MC,MC,NA,default,56,Yes,NA,Female,English,NA,44
2021,default,block2,muffins,ai,0.030000000000000027,3368,MC,50,MC,MC,NA,default,56,Yes,NA,Female,English,NA,45
2021,default,block2,charley,ai,0.35,5456,be_right,51,be_right,C,NA,default,56,Yes,NA,Female,English,NA,46
2021,default,block2,grace,ai,0.91,4832,acknowledge,52,acknowledge,C,NA,default,56,Yes,NA,Female,English,NA,47
2021,default,block2,jayden,ai,0.8200000000000001,2976,suggest,53,suggest,C,NA,default,56,Yes,NA,Female,English,NA,48
2021,default,block2,jon,ai,0.87,3856,reveal,54,reveal,C,NA,default,56,Yes,NA,Female,English,NA,49
2021,default,block2,julian,ai,0.92,10312,admit,55,admit,C,NA,default,56,Yes,NA,Female,English,NA,50
2021,default,block2,emma,ai,0.75,4940,hear,56,hear,C,NA,default,56,Yes,NA,Female,English,NA,51
2021,default,block2,mary,ai,0.83,3540,say,57,say,C,NA,default,56,Yes,NA,Female,English,NA,52
2243,default,block1,josh,ai,0.5700000000000001,10776,see,5,see,C,NA,default,25,Yes,NA,Female,English,NA,1
2243,default,block1,frank,ai,0.6,5017,establish,6,establish,C,NA,default,25,Yes,NA,Female,English,NA,2
