workerid,proliferate.condition,block,content,question_type,response,rt,short_trigger,slide_number_in_experiment,trigger,trigger_class,catch_trials,subject_information.age,subject_information.american,subject_information.comments,subject_information.gender,subject_information.language,system.Browser,system.OS,system.screenH,system.screenW,time_in_minutes,error
3531,default,block2,josh,projective,0.95,6023,see,38,see,C,[],18,Yes,,Female,English,Chrome,Windows,864,1536,8.737416666666666,
3531,default,block2,jon,projective,0.3,4781,confirm,39,confirm,C,[],18,Yes,,Female,English,Chrome,Windows,864,1536,8.737416666666666,
3531,default,block2,jayden,projective,0.16,4300,confess,40,confess,C,[],18,Yes,,Female,English,Chrome,Windows,864,1536,8.737416666666666,
3531,default,block2,josie,projective,0.9,6422,hear,41,hear,C,[],18,Yes,,Female,English,Chrome,Windows,864,1536,8.737416666666666,
3531,default,block2,owen,projective,0.95,4733,discover,42,discover,C,[],18,Yes,,Female,English,Chrome,Windows,864,1536,8.737416666666666,
3531,default,block2,julian,projective,0.92,8499,reveal,43,reveal,C,[],18,Yes,,Female,English,Chrome,Windows,864,1536,8.737416666666666,
3531,default,block2,emma,projective,0.86,6809,inform,44,inform,C,[],18,Yes,,Female,English,Chrome,Windows,864,1536,8.737416666666666,
3531,default,block2,olivia,projective,0.13,5234,be_right,45,be_right,C,[],18,Yes,,Female,English,Chrome,Windows,864,1536,8.737416666666666,
3531,default,block2,jackson,projective,0.83,5827,know,46,know,C,[],18,Yes,,Female,English,Chrome,Windows,864,1536,8.737416666666666,
3531,default,block2,frank,projective,0.92,5084,be_annoyed,47,be_annoyed,C,[],18,Yes,,Female,English,Chrome,Windows,864,1536,8.737416666666666,
3531,default,block2,sophia,projective,0.84,8459,think,48,think,C,[],18,Yes,,Female,English,Chrome,Windows,864,1536,8.737416666666666,
3531,default,block2,isabella,projective,0.24,5843,demonstrate,49,demonstrate,C,[],18,Yes,,Female,English,Chrome,Windows,864,1536,8.737416666666666,
3531,default,block2,zoe,projective,0.48,6523,establish,50,establish,C,[],18,Yes,,Female,English,Chrome,Windows,864,1536,8.737416666666666,
3531,default,block2,grace,projective,0.28,5620,prove,51,prove,C,[],18,Yes,,Female,English,Chrome,Windows,864,1536,8.737416666666666,
3531,default,block2,danny,projective,0.88,6369,pretend,52,pretend,C,[],18,Yes,,Female,English,Chrome,Windows,864,1536,8.737416666666666,
3531,default,block2,ballet,projective,0.97,5420,MC,53,MC,MC,[],18,Yes,,Female,English,Chrome,Windows,864,1536,8.737416666666666,
3531,default,block2,muffins,projective,0.94,4202,MC,54,MC,MC,[],18,Yes,,Female,English,Chrome,Windows,864,1536,8.737416666666666,
3531,default,block2,charley,projective,0.68,9197,announce,55,announce,C,[],18,Yes,,Female,English,Chrome,Windows,864,1536,8.737416666666666,
3531,default,block2,garage,projective,0.98,4480,MC,56,MC,MC,[],18,Yes,,Female,English,Chrome,Windows,864,1536,8.737416666666666,
3531,default,block2,pizza,projective,0.93,3314,MC,57,MC,MC,[],18,Yes,,Female,English,Chrome,Windows,864,1536,8.737416666666666,
3454,default,block1,hat,projective,1,23508,MC,5,MC,MC,[],34,Yes,,Male,English,Chrome,Windows,768,1366,12.835666666666668,
3454,default,block1,jackson,projective,0.5,18682,be_annoyed,6,be_annoyed,C,[],34,Yes,,Male,English,Chrome,Windows,768,1366,12.835666666666668,
3454,default,block1,muffins,projective,0.99,7331,MC,7,MC,MC,[],34,Yes,,Male,English,Chrome,Windows,768,1366,12.835666666666668,
3454,default,block1,grace,projective,0.45,9844,discover,8,discover,C,[],34,Yes,,Male,English,Chrome,Windows,768,1366,12.835666666666668,
3454,default,block1,sophia,projective,0.44,6781,announce,9,announce,C,[],34,Yes,,Male,English,Chrome,Windows,768,1366,12.835666666666668,
3454,default,block1,mary,projective,0.48,7527,hear,10,hear,C,[],34,Yes,,Male,English,Chrome,Windows,768,1366,12.835666666666668,
3454,default,block1,isabella,projective,0.47,22933,demonstrate,11,demonstrate,C,[],34,Yes,,Male,English,Chrome,Windows,768,1366,12.835666666666668,
3454,default,block1,ballet,projective,0.98,9677,MC,12,MC,MC,[],34,Yes,,Male,English,Chrome,Windows,768,1366,12.835666666666668,
3454,default,block1,josh,projective,0.44,19812,pretend,13,pretend,C,[],34,Yes,,Male,English,Chrome,Windows,768,1366,12.835666666666668,
3454,default,block1,kids,projective,0.98,10142,MC,14,MC,MC,[],34,Yes,,Male,English,Chrome,Windows,768,1366,12.835666666666668,
3454,default,block1,josie,projective,0.27,17601,inform,15,inform,C,[],34,Yes,,Male,English,Chrome,Windows,768,1366,12.835666666666668,
3454,default,block1,garage,projective,1,10688,MC,16,MC,MC,[],34,Yes,,Male,English,Chrome,Windows,768,1366,12.835666666666668,
3454,default,block1,jon,projective,0.35,16356,confirm,17,confirm,C,[],34,Yes,,Male,English,Chrome,Windows,768,1366,12.835666666666668,
3454,default,block1,zoe,projective,0.31,23464,acknowledge,18,acknowledge,C,[],34,Yes,,Male,English,Chrome,Windows,768,1366,12.835666666666668,
3454,default,block1,julian,projective,0.48,6759,establish,19,establish,C,[],34,Yes,,Male,English,Chrome,Windows,768,1366,12.835666666666668,
3454,default,block1,owen,projective,0.5,6191,admit,20,admit,C,[],34,Yes,,Male,English,Chrome,Windows,768,1366,12.835666666666668,
3454,default,block1,jayden,projective,0.31,4812,know,21,know,C,[],34,Yes,,Male,English,Chrome,Windows,768,1366,12.835666666666668,
3454,default,block1,charley,projective,0.47,5628,say,22,say,C,[],34,Yes,,Male,English,Chrome,Windows,768,1366,12.835666666666668,
3454,default,block1,emily,projective,0.41,42787,prove,23,prove,C,[],34,Yes,,Male,English,Chrome,Windows,768,1366,12.835666666666668,
3454,default,block1,pizza,projective,0.97,12583,MC,24,MC,MC,[],34,Yes,,Male,English,Chrome,Windows,768,1366,12.835666666666668,
3454,default,block1,frank,projective,0.4,7050,see,25,see,C,[],34,Yes,,Male,English,Chrome,Windows,768,1366,12.835666666666668,
3454,default,block1,olivia,projective,0.32,6699,think,26,think,C,[],34,Yes,,Male,English,Chrome,Windows,768,1366,12.835666666666668,
3454,default,block1,mia,projective,0.43,5234,suggest,27,suggest,C,[],34,Yes,,Male,English,Chrome,Windows,768,1366,12.835666666666668,
3454,default,block1,emma,projective,0.41,5993,be_right,28,be_right,C,[],34,Yes,,Male,English,Chrome,Windows,768,1366,12.835666666666668,
3454,default,block1,tony,projective,0.38,4735,confess,29,confess,C,[],34,Yes,,Male,English,Chrome,Windows,768,1366,12.835666666666668,
3454,default,block1,danny,projective,0.6,18129,reveal,30,reveal,C,[],34,Yes,,Male,English,Chrome,Windows,768,1366,12.835666666666668,
3454,default,block2,grace,ai,0.57,16619,discover,32,discover,C,[],34,Yes,,Male,English,Chrome,Windows,768,1366,12.835666666666668,
3454,default,block2,jackson,ai,0.54,16082,be_annoyed,33,be_annoyed,C,[],34,Yes,,Male,English,Chrome,Windows,768,1366,12.835666666666668,
3454,default,block2,jayden,ai,0.31,27382,know,34,know,C,[],34,Yes,,Male,English,Chrome,Windows,768,1366,12.835666666666668,
3454,default,block2,julian,ai,0.44,8614,establish,35,establish,C,[],34,Yes,,Male,English,Chrome,Windows,768,1366,12.835666666666668,
3454,default,block2,isabella,ai,0.33,17464,demonstrate,36,demonstrate,C,[],34,Yes,,Male,English,Chrome,Windows,768,1366,12.835666666666668,
3454,default,block2,owen,ai,0.39,14897,admit,37,admit,C,[],34,Yes,,Male,English,Chrome,Windows,768,1366,12.835666666666668,
3454,default,block2,tony,ai,0.37,8767,confess,38,confess,C,[],34,Yes,,Male,English,Chrome,Windows,768,1366,12.835666666666668,
3454,default,block2,kids,ai,0.03,13513,MC,39,MC,MC,[],34,Yes,,Male,English,Chrome,Windows,768,1366,12.835666666666668,
3454,default,block2,mary,ai,0.34,8362,hear,40,hear,C,[],34,Yes,,Male,English,Chrome,Windows,768,1366,12.835666666666668,
3454,default,block2,jon,ai,0.33,42427,confirm,41,confirm,C,[],34,Yes,,Male,English,Chrome,Windows,768,1366,12.835666666666668,
3454,default,block2,josie,ai,0.37,15454,inform,42,inform,C,[],34,Yes,,Male,English,Chrome,Windows,768,1366,12.835666666666668,
3454,default,block2,ballet,ai,0.02,10709,MC,43,MC,MC,[],34,Yes,,Male,English,Chrome,Windows,768,1366,12.835666666666668,
3454,default,block2,emma,ai,0.55,12258,be_right,44,be_right,C,[],34,Yes,,Male,English,Chrome,Windows,768,1366,12.835666666666668,
3454,default,block2,zoe,ai,0.62,27017,acknowledge,45,acknowledge,C,[],34,Yes,,Male,English,Chrome,Windows,768,1366,12.835666666666668,
3454,default,block2,josh,ai,0.58,6851,pretend,46,pretend,C,[],34,Yes,,Male,English,Chrome,Windows,768,1366,12.835666666666668,
3454,default,block2,olivia,ai,0.67,7828,think,47,think,C,[],34,Yes,,Male,English,Chrome,Windows,768,1366,12.835666666666668,
3454,default,block2,sophia,ai,0.6,8132,announce,48,announce,C,[],34,Yes,,Male,English,Chrome,Windows,768,1366,12.835666666666668,
3454,default,block2,mia,ai,0.56,9320,suggest,49,suggest,C,[],34,Yes,,Male,English,Chrome,Windows,768,1366,12.835666666666668,
3454,default,block2,hat,ai,0.03,8602,MC,50,MC,MC,[],34,Yes,,Male,English,Chrome,Windows,768,1366,12.835666666666668,
3454,default,block2,charley,ai,0.61,5674,say,51,say,C,[],34,Yes,,Male,English,Chrome,Windows,768,1366,12.835666666666668,
3454,default,block2,danny,ai,0.51,7777,reveal,52,reveal,C,[],34,Yes,,Male,English,Chrome,Windows,768,1366,12.835666666666668,
3454,default,block2,muffins,ai,0.01,7944,MC,53,MC,MC,[],34,Yes,,Male,English,Chrome,Windows,768,1366,12.835666666666668,
3454,default,block2,garage,ai,0.04,8562,MC,54,MC,MC,[],34,Yes,,Male,English,Chrome,Windows,768,1366,12.835666666666668,
3454,default,block2,frank,ai,0.64,6373,see,55,see,C,[],34,Yes,,Male,English,Chrome,Windows,768,1366,12.835666666666668,
3454,default,block2,emily,ai,0.65,5187,prove,56,prove,C,[],34,Yes,,Male,English,Chrome,Windows,768,1366,12.835666666666668,
3454,default,block2,pizza,ai,0.01,7635,MC,57,MC,MC,[],34,Yes,,Male,English,Chrome,Windows,768,1366,12.835666666666668,
3371,default,block1,mia,ai,0.85,23116,hear,5,hear,C,[],21,Yes,,Female,English,Chrome,Windows,768,1366,23.711683333333333,
3371,default,block1,emily,ai,0.33,40626,suggest,6,suggest,C,[],21,Yes,,Female,English,Chrome,Windows,768,1366,23.711683333333333,
3371,default,block1,kids,ai,0.92,15143,MC,7,MC,MC,[],21,Yes,,Female,English,Chrome,Windows,768,1366,23.711683333333333,
3371,default,block1,ballet,ai,0.99,16106,MC,8,MC,MC,[],21,Yes,,Female,English,Chrome,Windows,768,1366,23.711683333333333,
3371,default,block1,josh,ai,0.67,79132,discover,9,discover,C,[],21,Yes,,Female,English,Chrome,Windows,768,1366,23.711683333333333,
3371,default,block1,hat,ai,0.6,16901,MC,10,MC,MC,[],21,Yes,,Female,English,Chrome,Windows,768,1366,23.711683333333333,
3371,default,block1,danny,ai,0.79,57234,demonstrate,11,demonstrate,C,[],21,Yes,,Female,English,Chrome,Windows,768,1366,23.711683333333333,
3371,default,block1,jon,ai,0.69,291979,think,12,think,C,[],21,Yes,,Female,English,Chrome,Windows,768,1366,23.711683333333333,
3371,default,block1,emma,ai,0.39,11131,be_right,13,be_right,C,[],21,Yes,,Female,English,Chrome,Windows,768,1366,23.711683333333333,
3371,default,block1,jayden,ai,0.75,10083,confirm,14,confirm,C,[],21,Yes,,Female,English,Chrome,Windows,768,1366,23.711683333333333,
3371,default,block1,zoe,ai,0.55,26201,acknowledge,15,acknowledge,C,[],21,Yes,,Female,English,Chrome,Windows,768,1366,23.711683333333333,
3371,default,block1,olivia,ai,0.76,13602,admit,16,admit,C,[],21,Yes,,Female,English,Chrome,Windows,768,1366,23.711683333333333,
3371,default,block1,julian,ai,0.49,15371,pretend,17,pretend,C,[],21,Yes,,Female,English,Chrome,Windows,768,1366,23.711683333333333,
3371,default,block1,sophia,ai,0.82,20640,inform,18,inform,C,[],21,Yes,,Female,English,Chrome,Windows,768,1366,23.711683333333333,
3371,default,block1,jackson,ai,0.74,27726,announce,19,announce,C,[],21,Yes,,Female,English,Chrome,Windows,768,1366,23.711683333333333,
3371,default,block1,josie,ai,0.67,45166,prove,20,prove,C,[],21,Yes,,Female,English,Chrome,Windows,768,1366,23.711683333333333,
3371,default,block1,owen,ai,0.8,14373,reveal,21,reveal,C,[],21,Yes,,Female,English,Chrome,Windows,768,1366,23.711683333333333,
3371,default,block1,muffins,ai,0.71,12170,MC,22,MC,MC,[],21,Yes,,Female,English,Chrome,Windows,768,1366,23.711683333333333,
3371,default,block1,pizza,ai,0.76,25799,MC,23,MC,MC,[],21,Yes,,Female,English,Chrome,Windows,768,1366,23.711683333333333,
3371,default,block1,mary,ai,0.73,14877,know,24,know,C,[],21,Yes,,Female,English,Chrome,Windows,768,1366,23.711683333333333,
3371,default,block1,tony,ai,0.84,11209,see,25,see,C,[],21,Yes,,Female,English,Chrome,Windows,768,1366,23.711683333333333,
3371,default,block1,charley,ai,0.72,8862,confess,26,confess,C,[],21,Yes,,Female,English,Chrome,Windows,768,1366,23.711683333333333,
3371,default,block1,grace,ai,0.97,17514,be_annoyed,27,be_annoyed,C,[],21,Yes,,Female,English,Chrome,Windows,768,1366,23.711683333333333,
3371,default,block1,garage,ai,0.77,10034,MC,28,MC,MC,[],21,Yes,,Female,English,Chrome,Windows,768,1366,23.711683333333333,
3371,default,block1,isabella,ai,0.7,64096,say,29,say,C,[],21,Yes,,Female,English,Chrome,Windows,768,1366,23.711683333333333,
3371,default,block1,frank,ai,0.7,43586,establish,30,establish,C,[],21,Yes,,Female,English,Chrome,Windows,768,1366,23.711683333333333,
3371,default,block2,owen,projective,0.96,13197,reveal,32,reveal,C,[],21,Yes,,Female,English,Chrome,Windows,768,1366,23.711683333333333,
3371,default,block2,sophia,projective,0.99,19736,inform,33,inform,C,[],21,Yes,,Female,English,Chrome,Windows,768,1366,23.711683333333333,
3371,default,block2,olivia,projective,0.97,11123,admit,34,admit,C,[],21,Yes,,Female,English,Chrome,Windows,768,1366,23.711683333333333,
3371,default,block2,jayden,projective,0.01,8263,confirm,35,confirm,C,[],21,Yes,,Female,English,Chrome,Windows,768,1366,23.711683333333333,
3371,default,block2,julian,projective,0.95,6944,pretend,36,pretend,C,[],21,Yes,,Female,English,Chrome,Windows,768,1366,23.711683333333333,
3371,default,block2,danny,projective,0.95,8336,demonstrate,37,demonstrate,C,[],21,Yes,,Female,English,Chrome,Windows,768,1366,23.711683333333333,
3371,default,block2,isabella,projective,0.64,9816,say,38,say,C,[],21,Yes,,Female,English,Chrome,Windows,768,1366,23.711683333333333,
3371,default,block2,josie,projective,0.08,9657,prove,39,prove,C,[],21,Yes,,Female,English,Chrome,Windows,768,1366,23.711683333333333,
3371,default,block2,emma,projective,0.04,15584,be_right,40,be_right,C,[],21,Yes,,Female,English,Chrome,Windows,768,1366,23.711683333333333,
3371,default,block2,josh,projective,0.98,8323,discover,41,discover,C,[],21,Yes,,Female,English,Chrome,Windows,768,1366,23.711683333333333,
3371,default,block2,grace,projective,0.97,14960,be_annoyed,42,be_annoyed,C,[],21,Yes,,Female,English,Chrome,Windows,768,1366,23.711683333333333,
3371,default,block2,tony,projective,0.06,12531,see,43,see,C,[],21,Yes,,Female,English,Chrome,Windows,768,1366,23.711683333333333,
3371,default,block2,hat,projective,0.96,6784,MC,44,MC,MC,[],21,Yes,,Female,English,Chrome,Windows,768,1366,23.711683333333333,
3371,default,block2,kids,projective,0.97,8457,MC,45,MC,MC,[],21,Yes,,Female,English,Chrome,Windows,768,1366,23.711683333333333,
3371,default,block2,pizza,projective,0.97,13459,MC,46,MC,MC,[],21,Yes,,Female,English,Chrome,Windows,768,1366,23.711683333333333,
3371,default,block2,mary,projective,0.97,6660,know,47,know,C,[],21,Yes,,Female,English,Chrome,Windows,768,1366,23.711683333333333,
3371,default,block2,ballet,projective,0.98,5012,MC,48,MC,MC,[],21,Yes,,Female,English,Chrome,Windows,768,1366,23.711683333333333,
3371,default,block2,emily,projective,0.17,12422,suggest,49,suggest,C,[],21,Yes,,Female,English,Chrome,Windows,768,1366,23.711683333333333,
3371,default,block2,garage,projective,0.95,8616,MC,50,MC,MC,[],21,Yes,,Female,English,Chrome,Windows,768,1366,23.711683333333333,
3371,default,block2,jon,projective,0.92,13261,think,51,think,C,[],21,Yes,,Female,English,Chrome,Windows,768,1366,23.711683333333333,
3371,default,block2,jackson,projective,0.85,13129,announce,52,announce,C,[],21,Yes,,Female,English,Chrome,Windows,768,1366,23.711683333333333,
3371,default,block2,mia,projective,0.91,11683,hear,53,hear,C,[],21,Yes,,Female,English,Chrome,Windows,768,1366,23.711683333333333,
3371,default,block2,muffins,projective,1,9464,MC,54,MC,MC,[],21,Yes,,Female,English,Chrome,Windows,768,1366,23.711683333333333,
3371,default,block2,frank,projective,0.96,5585,establish,55,establish,C,[],21,Yes,,Female,English,Chrome,Windows,768,1366,23.711683333333333,
3371,default,block2,zoe,projective,0.96,7495,acknowledge,56,acknowledge,C,[],21,Yes,,Female,English,Chrome,Windows,768,1366,23.711683333333333,
3371,default,block2,charley,projective,0.95,6257,confess,57,confess,C,[],21,Yes,,Female,English,Chrome,Windows,768,1366,23.711683333333333,
3546,default,block1,grace,ai,0.37,32747,inform,5,inform,C,[],20,Yes,,Female,English,Chrome,Mac,900,1440,9.303833333333332,
3546,default,block1,charley,ai,0.23,74874,establish,6,establish,C,[],20,Yes,,Female,English,Chrome,Mac,900,1440,9.303833333333332,
3546,default,block1,muffins,ai,0.11,9122,MC,7,MC,MC,[],20,Yes,,Female,English,Chrome,Mac,900,1440,9.303833333333332,
3546,default,block1,emily,ai,0,10375,see,8,see,C,[],20,Yes,,Female,English,Chrome,Mac,900,1440,9.303833333333332,
3546,default,block1,mary,ai,0.85,7737,announce,9,announce,C,[],20,Yes,,Female,English,Chrome,Mac,900,1440,9.303833333333332,
3546,default,block1,emma,ai,0.15,6401,know,10,know,C,[],20,Yes,,Female,English,Chrome,Mac,900,1440,9.303833333333332,
3546,default,block1,jayden,ai,0.85,12230,reveal,11,reveal,C,[],20,Yes,,Female,English,Chrome,Mac,900,1440,9.303833333333332,
3546,default,block1,tony,ai,0.82,8791,be_annoyed,12,be_annoyed,C,[],20,Yes,,Female,English,Chrome,Mac,900,1440,9.303833333333332,
3546,default,block1,owen,ai,0.8,6589,think,13,think,C,[],20,Yes,,Female,English,Chrome,Mac,900,1440,9.303833333333332,
3546,default,block1,ballet,ai,0.36,13151,MC,14,MC,MC,[],20,Yes,,Female,English,Chrome,Mac,900,1440,9.303833333333332,
3546,default,block1,pizza,ai,0.32,9582,MC,15,MC,MC,[],20,Yes,,Female,English,Chrome,Mac,900,1440,9.303833333333332,
3546,default,block1,josh,ai,0.7,40321,prove,16,prove,C,[],20,Yes,,Female,English,Chrome,Mac,900,1440,9.303833333333332,
3546,default,block1,olivia,ai,0.84,6549,confirm,17,confirm,C,[],20,Yes,,Female,English,Chrome,Mac,900,1440,9.303833333333332,
3546,default,block1,julian,ai,0.21,5501,confess,18,confess,C,[],20,Yes,,Female,English,Chrome,Mac,900,1440,9.303833333333332,
3546,default,block1,garage,ai,0.21,7198,MC,19,MC,MC,[],20,Yes,,Female,English,Chrome,Mac,900,1440,9.303833333333332,
3546,default,block1,jackson,ai,0.21,6034,say,20,say,C,[],20,Yes,,Female,English,Chrome,Mac,900,1440,9.303833333333332,
3546,default,block1,kids,ai,0.36,7935,MC,21,MC,MC,[],20,Yes,,Female,English,Chrome,Mac,900,1440,9.303833333333332,
3546,default,block1,josie,ai,0.81,6809,demonstrate,22,demonstrate,C,[],20,Yes,,Female,English,Chrome,Mac,900,1440,9.303833333333332,
3546,default,block1,isabella,ai,0.26,5987,suggest,23,suggest,C,[],20,Yes,,Female,English,Chrome,Mac,900,1440,9.303833333333332,
3546,default,block1,frank,ai,0.66,5998,pretend,24,pretend,C,[],20,Yes,,Female,English,Chrome,Mac,900,1440,9.303833333333332,
3546,default,block1,danny,ai,0.76,5000,hear,25,hear,C,[],20,Yes,,Female,English,Chrome,Mac,900,1440,9.303833333333332,
3546,default,block1,zoe,ai,0.23,10818,acknowledge,26,acknowledge,C,[],20,Yes,,Female,English,Chrome,Mac,900,1440,9.303833333333332,
3546,default,block1,sophia,ai,0.76,6366,discover,27,discover,C,[],20,Yes,,Female,English,Chrome,Mac,900,1440,9.303833333333332,
3546,default,block1,hat,ai,0.32,5698,MC,28,MC,MC,[],20,Yes,,Female,English,Chrome,Mac,900,1440,9.303833333333332,
3546,default,block1,mia,ai,0.77,4392,admit,29,admit,C,[],20,Yes,,Female,English,Chrome,Mac,900,1440,9.303833333333332,
3546,default,block1,jon,ai,0.76,2814,be_right,30,be_right,C,[],20,Yes,,Female,English,Chrome,Mac,900,1440,9.303833333333332,
3546,default,block2,jon,projective,0.21,18342,be_right,32,be_right,C,[],20,Yes,,Female,English,Chrome,Mac,900,1440,9.303833333333332,
3546,default,block2,kids,projective,0.91,6162,MC,33,MC,MC,[],20,Yes,,Female,English,Chrome,Mac,900,1440,9.303833333333332,
3546,default,block2,olivia,projective,0.23,11009,confirm,34,confirm,C,[],20,Yes,,Female,English,Chrome,Mac,900,1440,9.303833333333332,
3546,default,block2,garage,projective,0.91,5105,MC,35,MC,MC,[],20,Yes,,Female,English,Chrome,Mac,900,1440,9.303833333333332,
3546,default,block2,danny,projective,0.2,5017,hear,36,hear,C,[],20,Yes,,Female,English,Chrome,Mac,900,1440,9.303833333333332,
3546,default,block2,tony,projective,0.18,2692,be_annoyed,37,be_annoyed,C,[],20,Yes,,Female,English,Chrome,Mac,900,1440,9.303833333333332,
3546,default,block2,mary,projective,0.8,13279,announce,38,announce,C,[],20,Yes,,Female,English,Chrome,Mac,900,1440,9.303833333333332,
3546,default,block2,emma,projective,0.76,9146,know,39,know,C,[],20,Yes,,Female,English,Chrome,Mac,900,1440,9.303833333333332,
3546,default,block2,grace,projective,0.25,4900,inform,40,inform,C,[],20,Yes,,Female,English,Chrome,Mac,900,1440,9.303833333333332,
3546,default,block2,mia,projective,0.27,8698,admit,41,admit,C,[],20,Yes,,Female,English,Chrome,Mac,900,1440,9.303833333333332,
3546,default,block2,isabella,projective,0.3,6455,suggest,42,suggest,C,[],20,Yes,,Female,English,Chrome,Mac,900,1440,9.303833333333332,
3546,default,block2,hat,projective,0.86,6719,MC,43,MC,MC,[],20,Yes,,Female,English,Chrome,Mac,900,1440,9.303833333333332,
3546,default,block2,emily,projective,0.74,4248,see,44,see,C,[],20,Yes,,Female,English,Chrome,Mac,900,1440,9.303833333333332,
3546,default,block2,julian,projective,0.3,6405,confess,45,confess,C,[],20,Yes,,Female,English,Chrome,Mac,900,1440,9.303833333333332,
3546,default,block2,josie,projective,0.27,5773,demonstrate,46,demonstrate,C,[],20,Yes,,Female,English,Chrome,Mac,900,1440,9.303833333333332,
3546,default,block2,pizza,projective,0.83,5174,MC,47,MC,MC,[],20,Yes,,Female,English,Chrome,Mac,900,1440,9.303833333333332,
