workerid,proliferate.condition,block,content,question_type,response,rt,short_trigger,slide_number_in_experiment,trigger,trigger_class,catch_trials,subject_information.age,subject_information.american,subject_information.comments,subject_information.gender,subject_information.language,system.Browser,system.OS,system.screenH,system.screenW,time_in_minutes,error
907,default,block1,garage,ai,1,11370,MC,28,MC,MC,[],62,Yes,,Female,English,Chrome,Windows,768,1366,12.890083333333331,
907,default,block1,zoe,ai,0,8780,suggest,29,suggest,C,[],62,Yes,,Female,English,Chrome,Windows,768,1366,12.890083333333331,
907,default,block1,danny,ai,0,6212,establish,30,establish,C,[],62,Yes,,Female,English,Chrome,Windows,768,1366,12.890083333333331,
907,default,block2,grace,projective,0.89,15292,know,32,know,C,[],62,Yes,,Female,English,Chrome,Windows,768,1366,12.890083333333331,
907,default,block2,pizza,projective,1,8326,MC,33,MC,MC,[],62,Yes,,Female,English,Chrome,Windows,768,1366,12.890083333333331,
907,default,block2,sophia,projective,0.54,18190,inform,34,inform,C,[],62,Yes,,Female,English,Chrome,Windows,768,1366,12.890083333333331,
907,default,block2,charley,projective,0.73,13770,prove,35,prove,C,[],62,Yes,,Female,English,Chrome,Windows,768,1366,12.890083333333331,
907,default,block2,frank,projective,0.54,14067,say,36,say,C,[],62,Yes,,Female,English,Chrome,Windows,768,1366,12.890083333333331,
907,default,block2,hat,projective,1,7714,MC,37,MC,MC,[],62,Yes,,Female,English,Chrome,Windows,768,1366,12.890083333333331,
907,default,block2,jackson,projective,0.85,14268,see,38,see,C,[],62,Yes,,Female,English,Chrome,Windows,768,1366,12.890083333333331,
907,default,block2,emma,projective,0.85,8834,confess,39,confess,C,[],62,Yes,,Female,English,Chrome,Windows,768,1366,12.890083333333331,
907,default,block2,isabella,projective,0.66,10242,acknowledge,40,acknowledge,C,[],62,Yes,,Female,English,Chrome,Windows,768,1366,12.890083333333331,
907,default,block2,ballet,projective,1,6653,MC,41,MC,MC,[],62,Yes,,Female,English,Chrome,Windows,768,1366,12.890083333333331,
907,default,block2,zoe,projective,0.48,11244,suggest,42,suggest,C,[],62,Yes,,Female,English,Chrome,Windows,768,1366,12.890083333333331,
907,default,block2,olivia,projective,0.5,8550,hear,43,hear,C,[],62,Yes,,Female,English,Chrome,Windows,768,1366,12.890083333333331,
907,default,block2,emily,projective,0.08,13402,pretend,44,pretend,C,[],62,Yes,,Female,English,Chrome,Windows,768,1366,12.890083333333331,
907,default,block2,muffins,projective,1,8473,MC,45,MC,MC,[],62,Yes,,Female,English,Chrome,Windows,768,1366,12.890083333333331,
907,default,block2,julian,projective,0.81,12627,admit,46,admit,C,[],62,Yes,,Female,English,Chrome,Windows,768,1366,12.890083333333331,
907,default,block2,josh,projective,0.92,16802,be_annoyed,47,be_annoyed,C,[],62,Yes,,Female,English,Chrome,Windows,768,1366,12.890083333333331,
907,default,block2,mary,projective,0.48,10378,announce,48,announce,C,[],62,Yes,,Female,English,Chrome,Windows,768,1366,12.890083333333331,
907,default,block2,tony,projective,0,15831,think,49,think,C,[],62,Yes,,Female,English,Chrome,Windows,768,1366,12.890083333333331,
907,default,block2,jon,projective,0.63,11555,discover,50,discover,C,[],62,Yes,,Female,English,Chrome,Windows,768,1366,12.890083333333331,
907,default,block2,kids,projective,1,6989,MC,51,MC,MC,[],62,Yes,,Female,English,Chrome,Windows,768,1366,12.890083333333331,
907,default,block2,jayden,projective,0.74,13338,confirm,52,confirm,C,[],62,Yes,,Female,English,Chrome,Windows,768,1366,12.890083333333331,
907,default,block2,danny,projective,0.85,10569,establish,53,establish,C,[],62,Yes,,Female,English,Chrome,Windows,768,1366,12.890083333333331,
907,default,block2,owen,projective,0.08,16519,be_right,54,be_right,C,[],62,Yes,,Female,English,Chrome,Windows,768,1366,12.890083333333331,
907,default,block2,mia,projective,0.05,10347,demonstrate,55,demonstrate,C,[],62,Yes,,Female,English,Chrome,Windows,768,1366,12.890083333333331,
907,default,block2,josie,projective,0.63,9818,reveal,56,reveal,C,[],62,Yes,,Female,English,Chrome,Windows,768,1366,12.890083333333331,
907,default,block2,garage,projective,1,7980,MC,57,MC,MC,[],62,Yes,,Female,English,Chrome,Windows,768,1366,12.890083333333331,
758,default,block1,jackson,projective,0.07,8639,be_annoyed,5,be_annoyed,C,[],27,Yes,,Female,"English, Korean",Chrome,Windows,1080,1920,4.97065,
758,default,block1,charley,projective,0.08,6364,say,6,say,C,[],27,Yes,,Female,"English, Korean",Chrome,Windows,1080,1920,4.97065,
758,default,block1,pizza,projective,1,4728,MC,7,MC,MC,[],27,Yes,,Female,"English, Korean",Chrome,Windows,1080,1920,4.97065,
758,default,block1,jon,projective,0.09,6853,suggest,8,suggest,C,[],27,Yes,,Female,"English, Korean",Chrome,Windows,1080,1920,4.97065,
758,default,block1,danny,projective,0.71,9168,announce,9,announce,C,[],27,Yes,,Female,"English, Korean",Chrome,Windows,1080,1920,4.97065,
758,default,block1,isabella,projective,0.08,4711,confirm,10,confirm,C,[],27,Yes,,Female,"English, Korean",Chrome,Windows,1080,1920,4.97065,
758,default,block1,mary,projective,0.16,4262,prove,11,prove,C,[],27,Yes,,Female,"English, Korean",Chrome,Windows,1080,1920,4.97065,
758,default,block1,grace,projective,0.08,4822,pretend,12,pretend,C,[],27,Yes,,Female,"English, Korean",Chrome,Windows,1080,1920,4.97065,
758,default,block1,josie,projective,0.96,6001,hear,13,hear,C,[],27,Yes,,Female,"English, Korean",Chrome,Windows,1080,1920,4.97065,
758,default,block1,muffins,projective,1,2876,MC,14,MC,MC,[],27,Yes,,Female,"English, Korean",Chrome,Windows,1080,1920,4.97065,
758,default,block1,josh,projective,0.94,4174,confess,15,confess,C,[],27,Yes,,Female,"English, Korean",Chrome,Windows,1080,1920,4.97065,
758,default,block1,emma,projective,0.9,3876,discover,16,discover,C,[],27,Yes,,Female,"English, Korean",Chrome,Windows,1080,1920,4.97065,
758,default,block1,garage,projective,0.97,4030,MC,17,MC,MC,[],27,Yes,,Female,"English, Korean",Chrome,Windows,1080,1920,4.97065,
758,default,block1,julian,projective,0.92,4672,see,18,see,C,[],27,Yes,,Female,"English, Korean",Chrome,Windows,1080,1920,4.97065,
758,default,block1,hat,projective,1,2868,MC,19,MC,MC,[],27,Yes,,Female,"English, Korean",Chrome,Windows,1080,1920,4.97065,
758,default,block1,jayden,projective,0.97,4791,reveal,20,reveal,C,[],27,Yes,,Female,"English, Korean",Chrome,Windows,1080,1920,4.97065,
758,default,block1,ballet,projective,0.99,3285,MC,21,MC,MC,[],27,Yes,,Female,"English, Korean",Chrome,Windows,1080,1920,4.97065,
758,default,block1,owen,projective,0.1,4720,be_right,22,be_right,C,[],27,Yes,,Female,"English, Korean",Chrome,Windows,1080,1920,4.97065,
758,default,block1,frank,projective,0.75,5041,admit,23,admit,C,[],27,Yes,,Female,"English, Korean",Chrome,Windows,1080,1920,4.97065,
758,default,block1,zoe,projective,0.88,5777,acknowledge,24,acknowledge,C,[],27,Yes,,Female,"English, Korean",Chrome,Windows,1080,1920,4.97065,
758,default,block1,emily,projective,0.39,9385,think,25,think,C,[],27,Yes,,Female,"English, Korean",Chrome,Windows,1080,1920,4.97065,
758,default,block1,sophia,projective,0.51,5816,demonstrate,26,demonstrate,C,[],27,Yes,,Female,"English, Korean",Chrome,Windows,1080,1920,4.97065,
758,default,block1,kids,projective,1,2481,MC,27,MC,MC,[],27,Yes,,Female,"English, Korean",Chrome,Windows,1080,1920,4.97065,
758,default,block1,tony,projective,0.64,5380,establish,28,establish,C,[],27,Yes,,Female,"English, Korean",Chrome,Windows,1080,1920,4.97065,
758,default,block1,mia,projective,0.96,3397,know,29,know,C,[],27,Yes,,Female,"English, Korean",Chrome,Windows,1080,1920,4.97065,
758,default,block1,olivia,projective,0.98,6626,inform,30,inform,C,[],27,Yes,,Female,"English, Korean",Chrome,Windows,1080,1920,4.97065,
758,default,block2,jon,ai,0,10696,suggest,32,suggest,C,[],27,Yes,,Female,"English, Korean",Chrome,Windows,1080,1920,4.97065,
758,default,block2,emma,ai,0,6588,discover,33,discover,C,[],27,Yes,,Female,"English, Korean",Chrome,Windows,1080,1920,4.97065,
758,default,block2,olivia,ai,0,6080,inform,34,inform,C,[],27,Yes,,Female,"English, Korean",Chrome,Windows,1080,1920,4.97065,
758,default,block2,julian,ai,0,5745,see,35,see,C,[],27,Yes,,Female,"English, Korean",Chrome,Windows,1080,1920,4.97065,
758,default,block2,josh,ai,0,8231,confess,36,confess,C,[],27,Yes,,Female,"English, Korean",Chrome,Windows,1080,1920,4.97065,
758,default,block2,frank,ai,0,3854,admit,37,admit,C,[],27,Yes,,Female,"English, Korean",Chrome,Windows,1080,1920,4.97065,
758,default,block2,owen,ai,0,5766,be_right,38,be_right,C,[],27,Yes,,Female,"English, Korean",Chrome,Windows,1080,1920,4.97065,
758,default,block2,muffins,ai,1,4168,MC,39,MC,MC,[],27,Yes,,Female,"English, Korean",Chrome,Windows,1080,1920,4.97065,
758,default,block2,josie,ai,0,4246,hear,40,hear,C,[],27,Yes,,Female,"English, Korean",Chrome,Windows,1080,1920,4.97065,
758,default,block2,jayden,ai,0,3276,reveal,41,reveal,C,[],27,Yes,,Female,"English, Korean",Chrome,Windows,1080,1920,4.97065,
758,default,block2,emily,ai,0,3572,think,42,think,C,[],27,Yes,,Female,"English, Korean",Chrome,Windows,1080,1920,4.97065,
758,default,block2,tony,ai,0.03,4126,establish,43,establish,C,[],27,Yes,,Female,"English, Korean",Chrome,Windows,1080,1920,4.97065,
758,default,block2,garage,ai,1,2764,MC,44,MC,MC,[],27,Yes,,Female,"English, Korean",Chrome,Windows,1080,1920,4.97065,
758,default,block2,sophia,ai,0,2667,demonstrate,45,demonstrate,C,[],27,Yes,,Female,"English, Korean",Chrome,Windows,1080,1920,4.97065,
758,default,block2,isabella,ai,0,2723,confirm,46,confirm,C,[],27,Yes,,Female,"English, Korean",Chrome,Windows,1080,1920,4.97065,
758,default,block2,charley,ai,0,2460,say,47,say,C,[],27,Yes,,Female,"English, Korean",Chrome,Windows,1080,1920,4.97065,
758,default,block2,pizza,ai,1,3476,MC,48,MC,MC,[],27,Yes,,Female,"English, Korean",Chrome,Windows,1080,1920,4.97065,
758,default,block2,mary,ai,0,3454,prove,49,prove,C,[],27,Yes,,Female,"English, Korean",Chrome,Windows,1080,1920,4.97065,
758,default,block2,zoe,ai,0,3004,acknowledge,50,acknowledge,C,[],27,Yes,,Female,"English, Korean",Chrome,Windows,1080,1920,4.97065,
758,default,block2,grace,ai,0.01,2916,pretend,51,pretend,C,[],27,Yes,,Female,"English, Korean",Chrome,Windows,1080,1920,4.97065,
758,default,block2,danny,ai,0,2298,announce,52,announce,C,[],27,Yes,,Female,"English, Korean",Chrome,Windows,1080,1920,4.97065,
758,default,block2,kids,ai,1,3219,MC,53,MC,MC,[],27,Yes,,Female,"English, Korean",Chrome,Windows,1080,1920,4.97065,
758,default,block2,jackson,ai,0,3084,be_annoyed,54,be_annoyed,C,[],27,Yes,,Female,"English, Korean",Chrome,Windows,1080,1920,4.97065,
758,default,block2,ballet,ai,1,2596,MC,55,MC,MC,[],27,Yes,,Female,"English, Korean",Chrome,Windows,1080,1920,4.97065,
758,default,block2,mia,ai,0,2916,know,56,know,C,[],27,Yes,,Female,"English, Korean",Chrome,Windows,1080,1920,4.97065,
758,default,block2,hat,ai,1,3703,MC,57,MC,MC,[],27,Yes,,Female,"English, Korean",Chrome,Windows,1080,1920,4.97065,
1020,default,block1,jackson,projective,0.01,11715,hear,5,hear,C,[],49,Yes,The subtle differences in phrasing was interesting.,Female,English,Chrome,Windows,768,1366,13.522266666666669,
1020,default,block1,tony,projective,0.2,15418,announce,6,announce,C,[],49,Yes,The subtle differences in phrasing was interesting.,Female,English,Chrome,Windows,768,1366,13.522266666666669,
1020,default,block1,frank,projective,0.02,14176,pretend,7,pretend,C,[],49,Yes,The subtle differences in phrasing was interesting.,Female,English,Chrome,Windows,768,1366,13.522266666666669,
1020,default,block1,jayden,projective,0.02,13498,suggest,8,suggest,C,[],49,Yes,The subtle differences in phrasing was interesting.,Female,English,Chrome,Windows,768,1366,13.522266666666669,
1020,default,block1,ballet,projective,0.99,19422,MC,9,MC,MC,[],49,Yes,The subtle differences in phrasing was interesting.,Female,English,Chrome,Windows,768,1366,13.522266666666669,
1020,default,block1,mary,projective,0.49,17720,confess,10,confess,C,[],49,Yes,The subtle differences in phrasing was interesting.,Female,English,Chrome,Windows,768,1366,13.522266666666669,
1020,default,block1,emma,projective,0.02,15559,be_right,11,be_right,C,[],49,Yes,The subtle differences in phrasing was interesting.,Female,English,Chrome,Windows,768,1366,13.522266666666669,
1020,default,block1,josie,projective,0.76,10047,reveal,12,reveal,C,[],49,Yes,The subtle differences in phrasing was interesting.,Female,English,Chrome,Windows,768,1366,13.522266666666669,
1020,default,block1,charley,projective,0.97,12179,know,13,know,C,[],49,Yes,The subtle differences in phrasing was interesting.,Female,English,Chrome,Windows,768,1366,13.522266666666669,
1020,default,block1,josh,projective,0.98,10899,admit,14,admit,C,[],49,Yes,The subtle differences in phrasing was interesting.,Female,English,Chrome,Windows,768,1366,13.522266666666669,
1020,default,block1,sophia,projective,0.69,9504,discover,15,discover,C,[],49,Yes,The subtle differences in phrasing was interesting.,Female,English,Chrome,Windows,768,1366,13.522266666666669,
1020,default,block1,grace,projective,0.27,24810,confirm,16,confirm,C,[],49,Yes,The subtle differences in phrasing was interesting.,Female,English,Chrome,Windows,768,1366,13.522266666666669,
1020,default,block1,jon,projective,0.59,16018,be_annoyed,17,be_annoyed,C,[],49,Yes,The subtle differences in phrasing was interesting.,Female,English,Chrome,Windows,768,1366,13.522266666666669,
1020,default,block1,olivia,projective,0.12,9818,establish,18,establish,C,[],49,Yes,The subtle differences in phrasing was interesting.,Female,English,Chrome,Windows,768,1366,13.522266666666669,
1020,default,block1,mia,projective,0.64,24182,acknowledge,19,acknowledge,C,[],49,Yes,The subtle differences in phrasing was interesting.,Female,English,Chrome,Windows,768,1366,13.522266666666669,
1020,default,block1,zoe,projective,0.91,9648,prove,20,prove,C,[],49,Yes,The subtle differences in phrasing was interesting.,Female,English,Chrome,Windows,768,1366,13.522266666666669,
1020,default,block1,danny,projective,0.36,10912,see,21,see,C,[],49,Yes,The subtle differences in phrasing was interesting.,Female,English,Chrome,Windows,768,1366,13.522266666666669,
1020,default,block1,pizza,projective,0.99,8952,MC,22,MC,MC,[],49,Yes,The subtle differences in phrasing was interesting.,Female,English,Chrome,Windows,768,1366,13.522266666666669,
1020,default,block1,muffins,projective,0.98,7135,MC,23,MC,MC,[],49,Yes,The subtle differences in phrasing was interesting.,Female,English,Chrome,Windows,768,1366,13.522266666666669,
1020,default,block1,garage,projective,0.98,10720,MC,24,MC,MC,[],49,Yes,The subtle differences in phrasing was interesting.,Female,English,Chrome,Windows,768,1366,13.522266666666669,
1020,default,block1,julian,projective,0.88,10095,inform,25,inform,C,[],49,Yes,The subtle differences in phrasing was interesting.,Female,English,Chrome,Windows,768,1366,13.522266666666669,
1020,default,block1,owen,projective,0.95,12335,demonstrate,26,demonstrate,C,[],49,Yes,The subtle differences in phrasing was interesting.,Female,English,Chrome,Windows,768,1366,13.522266666666669,
1020,default,block1,isabella,projective,0.48,7393,say,27,say,C,[],49,Yes,The subtle differences in phrasing was interesting.,Female,English,Chrome,Windows,768,1366,13.522266666666669,
1020,default,block1,kids,projective,0.99,7622,MC,28,MC,MC,[],49,Yes,The subtle differences in phrasing was interesting.,Female,English,Chrome,Windows,768,1366,13.522266666666669,
1020,default,block1,emily,projective,0.29,13242,think,29,think,C,[],49,Yes,The subtle differences in phrasing was interesting.,Female,English,Chrome,Windows,768,1366,13.522266666666669,
1020,default,block1,hat,projective,0.98,6834,MC,30,MC,MC,[],49,Yes,The subtle differences in phrasing was interesting.,Female,English,Chrome,Windows,768,1366,13.522266666666669,
1020,default,block2,isabella,ai,0.48,20631,say,32,say,C,[],49,Yes,The subtle differences in phrasing was interesting.,Female,English,Chrome,Windows,768,1366,13.522266666666669,
1020,default,block2,jackson,ai,0.84,15063,hear,33,hear,C,[],49,Yes,The subtle differences in phrasing was interesting.,Female,English,Chrome,Windows,768,1366,13.522266666666669,
1020,default,block2,danny,ai,0.5,10722,see,34,see,C,[],49,Yes,The subtle differences in phrasing was interesting.,Female,English,Chrome,Windows,768,1366,13.522266666666669,
1020,default,block2,zoe,ai,0.39,10096,prove,35,prove,C,[],49,Yes,The subtle differences in phrasing was interesting.,Female,English,Chrome,Windows,768,1366,13.522266666666669,
1020,default,block2,charley,ai,0.25,13135,know,36,know,C,[],49,Yes,The subtle differences in phrasing was interesting.,Female,English,Chrome,Windows,768,1366,13.522266666666669,
1020,default,block2,muffins,ai,0.07,12571,MC,37,MC,MC,[],49,Yes,The subtle differences in phrasing was interesting.,Female,English,Chrome,Windows,768,1366,13.522266666666669,
1020,default,block2,hat,ai,0.99,10951,MC,38,MC,MC,[],49,Yes,The subtle differences in phrasing was interesting.,Female,English,Chrome,Windows,768,1366,13.522266666666669,
1020,default,block2,ballet,ai,1,9180,MC,39,MC,MC,[],49,Yes,The subtle differences in phrasing was interesting.,Female,English,Chrome,Windows,768,1366,13.522266666666669,
1020,default,block2,owen,ai,0.33,11060,demonstrate,40,demonstrate,C,[],49,Yes,The subtle differences in phrasing was interesting.,Female,English,Chrome,Windows,768,1366,13.522266666666669,
1020,default,block2,emma,ai,0.13,94960,be_right,41,be_right,C,[],49,Yes,The subtle differences in phrasing was interesting.,Female,English,Chrome,Windows,768,1366,13.522266666666669,
1020,default,block2,jon,ai,0.21,10092,be_annoyed,42,be_annoyed,C,[],49,Yes,The subtle differences in phrasing was interesting.,Female,English,Chrome,Windows,768,1366,13.522266666666669,
1020,default,block2,josie,ai,0.19,8940,reveal,43,reveal,C,[],49,Yes,The subtle differences in phrasing was interesting.,Female,English,Chrome,Windows,768,1366,13.522266666666669,
1020,default,block2,kids,ai,0.97,6795,MC,44,MC,MC,[],49,Yes,The subtle differences in phrasing was interesting.,Female,English,Chrome,Windows,768,1366,13.522266666666669,
1020,default,block2,grace,ai,0.04,9590,confirm,45,confirm,C,[],49,Yes,The subtle differences in phrasing was interesting.,Female,English,Chrome,Windows,768,1366,13.522266666666669,
1020,default,block2,jayden,ai,0.11,8517,suggest,46,suggest,C,[],49,Yes,The subtle differences in phrasing was interesting.,Female,English,Chrome,Windows,768,1366,13.522266666666669,
1020,default,block2,olivia,ai,0.09,9574,establish,47,establish,C,[],49,Yes,The subtle differences in phrasing was interesting.,Female,English,Chrome,Windows,768,1366,13.522266666666669,
1020,default,block2,tony,ai,0.07,7354,announce,48,announce,C,[],49,Yes,The subtle differences in phrasing was interesting.,Female,English,Chrome,Windows,768,1366,13.522266666666669,
1020,default,block2,garage,ai,0.99,9788,MC,49,MC,MC,[],49,Yes,The subtle differences in phrasing was interesting.,Female,English,Chrome,Windows,768,1366,13.522266666666669,
1020,default,block2,mia,ai,0.03,8840,acknowledge,50,acknowledge,C,[],49,Yes,The subtle differences in phrasing was interesting.,Female,English,Chrome,Windows,768,1366,13.522266666666669,
1020,default,block2,josh,ai,0.06,12034,admit,51,admit,C,[],49,Yes,The subtle differences in phrasing was interesting.,Female,English,Chrome,Windows,768,1366,13.522266666666669,
1020,default,block2,pizza,ai,0.99,6331,MC,52,MC,MC,[],49,Yes,The subtle differences in phrasing was interesting.,Female,English,Chrome,Windows,768,1366,13.522266666666669,
1020,default,block2,sophia,ai,0.01,6961,discover,53,discover,C,[],49,Yes,The subtle differences in phrasing was interesting.,Female,English,Chrome,Windows,768,1366,13.522266666666669,
1020,default,block2,emily,ai,0.02,12165,think,54,think,C,[],49,Yes,The subtle differences in phrasing was interesting.,Female,English,Chrome,Windows,768,1366,13.522266666666669,
1020,default,block2,frank,ai,0.02,11595,pretend,55,pretend,C,[],49,Yes,The subtle differences in phrasing was interesting.,Female,English,Chrome,Windows,768,1366,13.522266666666669,
1020,default,block2,mary,ai,0.02,21349,confess,56,confess,C,[],49,Yes,The subtle differences in phrasing was interesting.,Female,English,Chrome,Windows,768,1366,13.522266666666669,
1020,default,block2,julian,ai,0.01,7592,inform,57,inform,C,[],49,Yes,The subtle differences in phrasing was interesting.,Female,English,Chrome,Windows,768,1366,13.522266666666669,
731,default,block1,owen,projective,0.64,15613,demonstrate,5,demonstrate,C,[],26,Yes,,Female,English,Firefox,Windows,1080,1920,7.506766666666667,
731,default,block1,kids,projective,1,6841,MC,6,MC,MC,[],26,Yes,,Female,English,Firefox,Windows,1080,1920,7.506766666666667,
731,default,block1,josie,projective,0.34,14940,say,7,say,C,[],26,Yes,,Female,English,Firefox,Windows,1080,1920,7.506766666666667,
731,default,block1,pizza,projective,1,4598,MC,8,MC,MC,[],26,Yes,,Female,English,Firefox,Windows,1080,1920,7.506766666666667,
731,default,block1,danny,projective,0.83,12004,inform,9,inform,C,[],26,Yes,,Female,English,Firefox,Windows,1080,1920,7.506766666666667,
731,default,block1,emily,projective,0.9,4659,confess,10,confess,C,[],26,Yes,,Female,English,Firefox,Windows,1080,1920,7.506766666666667,
731,default,block1,jackson,projective,0.14,7903,prove,11,prove,C,[],26,Yes,,Female,English,Firefox,Windows,1080,1920,7.506766666666667,
731,default,block1,julian,projective,0.81,6078,discover,12,discover,C,[],26,Yes,,Female,English,Firefox,Windows,1080,1920,7.506766666666667,
731,default,block1,olivia,projective,0.29,7978,think,13,think,C,[],26,Yes,,Female,English,Firefox,Windows,1080,1920,7.506766666666667,
731,default,block1,garage,projective,1,4811,MC,14,MC,MC,[],26,Yes,,Female,English,Firefox,Windows,1080,1920,7.506766666666667,
731,default,block1,charley,projective,0.57,8465,establish,15,establish,C,[],26,Yes,,Female,English,Firefox,Windows,1080,1920,7.506766666666667,
731,default,block1,isabella,projective,1,5322,see,16,see,C,[],26,Yes,,Female,English,Firefox,Windows,1080,1920,7.506766666666667,
731,default,block1,jon,projective,0.11,4734,confirm,17,confirm,C,[],26,Yes,,Female,English,Firefox,Windows,1080,1920,7.506766666666667,
731,default,block1,emma,projective,0.34,6325,admit,18,admit,C,[],26,Yes,,Female,English,Firefox,Windows,1080,1920,7.506766666666667,
731,default,block1,mary,projective,0.14,7702,pretend,19,pretend,C,[],26,Yes,,Female,English,Firefox,Windows,1080,1920,7.506766666666667,
731,default,block1,tony,projective,0.12,7052,be_right,20,be_right,C,[],26,Yes,,Female,English,Firefox,Windows,1080,1920,7.506766666666667,
731,default,block1,sophia,projective,0.74,4963,be_annoyed,21,be_annoyed,C,[],26,Yes,,Female,English,Firefox,Windows,1080,1920,7.506766666666667,
731,default,block1,hat,projective,1,6212,MC,22,MC,MC,[],26,Yes,,Female,English,Firefox,Windows,1080,1920,7.506766666666667,
731,default,block1,mia,projective,0.15,6441,suggest,23,suggest,C,[],26,Yes,,Female,English,Firefox,Windows,1080,1920,7.506766666666667,
731,default,block1,zoe,projective,0.78,4127,know,24,know,C,[],26,Yes,,Female,English,Firefox,Windows,1080,1920,7.506766666666667,
731,default,block1,ballet,projective,1,3607,MC,25,MC,MC,[],26,Yes,,Female,English,Firefox,Windows,1080,1920,7.506766666666667,
731,default,block1,josh,projective,1,9590,announce,26,announce,C,[],26,Yes,,Female,English,Firefox,Windows,1080,1920,7.506766666666667,
731,default,block1,jayden,projective,0.79,8910,hear,27,hear,C,[],26,Yes,,Female,English,Firefox,Windows,1080,1920,7.506766666666667,
731,default,block1,grace,projective,0.79,6834,reveal,28,reveal,C,[],26,Yes,,Female,English,Firefox,Windows,1080,1920,7.506766666666667,
731,default,block1,frank,projective,0.55,6015,acknowledge,29,acknowledge,C,[],26,Yes,,Female,English,Firefox,Windows,1080,1920,7.506766666666667,
731,default,block1,muffins,projective,1,4686,MC,30,MC,MC,[],26,Yes,,Female,English,Firefox,Windows,1080,1920,7.506766666666667,
731,default,block2,pizza,ai,1,5598,MC,32,MC,MC,[],26,Yes,,Female,English,Firefox,Windows,1080,1920,7.506766666666667,
731,default,block2,danny,ai,0.27,16136,inform,33,inform,C,[],26,Yes,,Female,English,Firefox,Windows,1080,1920,7.506766666666667,
731,default,block2,mary,ai,0.35,11779,pretend,34,pretend,C,[],26,Yes,,Female,English,Firefox,Windows,1080,1920,7.506766666666667,
731,default,block2,kids,ai,1,9195,MC,35,MC,MC,[],26,Yes,,Female,English,Firefox,Windows,1080,1920,7.506766666666667,
731,default,block2,muffins,ai,1,5065,MC,36,MC,MC,[],26,Yes,,Female,English,Firefox,Windows,1080,1920,7.506766666666667,
