workerid,proliferate.condition.x,block,content,question_type,response,rt,short_trigger,slide_number_in_experiment,trigger,trigger_class,error.x,proliferate.condition.y,age,american,comments,gender,language,error.y,trial
2267,default,block2,tony,ai,0.98,5182,suggest,35,suggest,C,NA,default,22,Yes,NA,Male,English,NA,30
2267,default,block2,mary,ai,0.96,4512,see,36,see,C,NA,default,22,Yes,NA,Male,English,NA,31
2267,default,block2,danny,ai,0.95,3738,demonstrate,37,demonstrate,C,NA,default,22,Yes,NA,Male,English,NA,32
2267,default,block2,sophia,ai,0.94,4763,acknowledge,38,acknowledge,C,NA,default,22,Yes,NA,Male,English,NA,33
2267,default,block2,josie,ai,0.94,3450,confirm,39,confirm,C,NA,default,22,Yes,NA,Male,English,NA,34
2267,default,block2,owen,ai,0.9299999999999999,2850,think,40,think,C,NA,default,22,Yes,NA,Male,English,NA,35
2267,default,block2,charley,ai,0.9299999999999999,4210,hear,41,hear,C,NA,default,22,Yes,NA,Male,English,NA,36
2267,default,block2,emily,ai,0.9299999999999999,66187,say,42,say,C,NA,default,22,Yes,NA,Male,English,NA,37
2267,default,block2,zoe,ai,0.92,2726,pretend,43,pretend,C,NA,default,22,Yes,NA,Male,English,NA,38
2267,default,block2,isabella,ai,0.9299999999999999,4755,be_annoyed,44,be_annoyed,C,NA,default,22,Yes,NA,Male,English,NA,39
2267,default,block2,julian,ai,0.85,2530,admit,45,admit,C,NA,default,22,Yes,NA,Male,English,NA,40
2267,default,block2,frank,ai,0.92,2439,prove,46,prove,C,NA,default,22,Yes,NA,Male,English,NA,41
2267,default,block2,olivia,ai,0.91,2165,announce,47,announce,C,NA,default,22,Yes,NA,Male,English,NA,42
2267,default,block2,pizza,ai,0.97,8514,MC,48,MC,MC,NA,default,22,Yes,NA,Male,English,NA,43
2267,default,block2,jon,ai,0.87,5485,confess,49,confess,C,NA,default,22,Yes,NA,Male,English,NA,44
2267,default,block2,jayden,ai,0.86,4411,be_right,50,be_right,C,NA,default,22,Yes,NA,Male,English,NA,45
2267,default,block2,garage,ai,0.35,24556,MC,51,MC,MC,NA,default,22,Yes,NA,Male,English,NA,46
2267,default,block2,grace,ai,0.92,3496,inform,52,inform,C,NA,default,22,Yes,NA,Male,English,NA,47
2267,default,block2,ballet,ai,0.7,6330,MC,53,MC,MC,NA,default,22,Yes,NA,Male,English,NA,48
2267,default,block2,jackson,ai,0.83,2770,reveal,54,reveal,C,NA,default,22,Yes,NA,Male,English,NA,49
2267,default,block2,kids,ai,0.78,3063,MC,55,MC,MC,NA,default,22,Yes,NA,Male,English,NA,50
2267,default,block2,mia,ai,0.86,2708,establish,56,establish,C,NA,default,22,Yes,NA,Male,English,NA,51
2267,default,block2,josh,ai,0.89,11027,know,57,know,C,NA,default,22,Yes,NA,Male,English,NA,52
2314,default,block1,josh,projective,0.75,21884,admit,5,admit,C,NA,default,65,Yes,Interesting,Female,English,NA,1
2314,default,block1,kids,projective,0.06,13372,MC,6,MC,MC,NA,default,65,Yes,Interesting,Female,English,NA,2
2314,default,block1,julian,projective,0.8,13366,discover,7,discover,C,NA,default,65,Yes,Interesting,Female,English,NA,3
2314,default,block1,hat,projective,0.58,18180,MC,8,MC,MC,NA,default,65,Yes,Interesting,Female,English,NA,4
2314,default,block1,tony,projective,0.89,9082,be_annoyed,9,be_annoyed,C,NA,default,65,Yes,Interesting,Female,English,NA,5
2314,default,block1,owen,projective,0.93,11541,inform,10,inform,C,NA,default,65,Yes,Interesting,Female,English,NA,6
2314,default,block1,emma,projective,0.39,8249,confirm,11,confirm,C,NA,default,65,Yes,Interesting,Female,English,NA,7
2314,default,block1,ballet,projective,0.41,14883,MC,12,MC,MC,NA,default,65,Yes,Interesting,Female,English,NA,8
2314,default,block1,mary,projective,0.43,10269,reveal,13,reveal,C,NA,default,65,Yes,Interesting,Female,English,NA,9
2314,default,block1,garage,projective,0.27,13144,MC,14,MC,MC,NA,default,65,Yes,Interesting,Female,English,NA,10
2314,default,block1,danny,projective,0.95,7954,hear,15,hear,C,NA,default,65,Yes,Interesting,Female,English,NA,11
2314,default,block1,jon,projective,0.09,9599,pretend,16,pretend,C,NA,default,65,Yes,Interesting,Female,English,NA,12
2314,default,block1,muffins,projective,0.41,8269,MC,17,MC,MC,NA,default,65,Yes,Interesting,Female,English,NA,13
2314,default,block1,josie,projective,0.88,8451,see,18,see,C,NA,default,65,Yes,Interesting,Female,English,NA,14
2314,default,block1,frank,projective,0.35,10433,acknowledge,19,acknowledge,C,NA,default,65,Yes,Interesting,Female,English,NA,15
2314,default,block1,emily,projective,0.19,15572,demonstrate,20,demonstrate,C,NA,default,65,Yes,Interesting,Female,English,NA,16
2314,default,block1,sophia,projective,0.15,8491,prove,21,prove,C,NA,default,65,Yes,Interesting,Female,English,NA,17
2314,default,block1,jayden,projective,0.32,8367,establish,22,establish,C,NA,default,65,Yes,Interesting,Female,English,NA,18
2314,default,block1,grace,projective,0.28,6706,suggest,23,suggest,C,NA,default,65,Yes,Interesting,Female,English,NA,19
2314,default,block1,isabella,projective,0.33,15147,announce,24,announce,C,NA,default,65,Yes,Interesting,Female,English,NA,20
2314,default,block1,mia,projective,0.41,11267,think,25,think,C,NA,default,65,Yes,Interesting,Female,English,NA,21
2314,default,block1,pizza,projective,0.5,30150,MC,26,MC,MC,NA,default,65,Yes,Interesting,Female,English,NA,22
2314,default,block1,zoe,projective,0.29,18508,say,27,say,C,NA,default,65,Yes,Interesting,Female,English,NA,23
2314,default,block1,jackson,projective,0.69,9896,be_right,28,be_right,C,NA,default,65,Yes,Interesting,Female,English,NA,24
2314,default,block1,olivia,projective,0.69,10004,confess,29,confess,C,NA,default,65,Yes,Interesting,Female,English,NA,25
2314,default,block1,charley,projective,0.85,6583,know,30,know,C,NA,default,65,Yes,Interesting,Female,English,NA,26
2314,default,block2,jayden,ai,0.86,23456,establish,32,establish,C,NA,default,65,Yes,Interesting,Female,English,NA,27
2314,default,block2,frank,ai,0.9299999999999999,7192,acknowledge,33,acknowledge,C,NA,default,65,Yes,Interesting,Female,English,NA,28
2314,default,block2,julian,ai,0.55,13459,discover,34,discover,C,NA,default,65,Yes,Interesting,Female,English,NA,29
2314,default,block2,josh,ai,0.97,8228,admit,35,admit,C,NA,default,65,Yes,Interesting,Female,English,NA,30
2314,default,block2,josie,ai,0.98,6633,see,36,see,C,NA,default,65,Yes,Interesting,Female,English,NA,31
2314,default,block2,hat,ai,0.17000000000000004,11934,MC,37,MC,MC,NA,default,65,Yes,Interesting,Female,English,NA,32
2314,default,block2,tony,ai,0.94,10148,be_annoyed,38,be_annoyed,C,NA,default,65,Yes,Interesting,Female,English,NA,33
2314,default,block2,pizza,ai,0.18999999999999995,11904,MC,39,MC,MC,NA,default,65,Yes,Interesting,Female,English,NA,34
2314,default,block2,grace,ai,0.95,11308,suggest,40,suggest,C,NA,default,65,Yes,Interesting,Female,English,NA,35
